x,y,CLIMATE_IDENTIFIER,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,TOTAL_RAIN_FLAG,STATION_NAME,MEAN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,HEATING_DEGREE_DAYS,LOCAL_DATE,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,LOCAL_MONTH,TOTAL_RAIN,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,ID,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY_FLAG,SPEED_MAX_GUST,SNOW_ON_GROUND,DIRECTION_MAX_GUST_FLAG,PROVINCE_CODE,LOCAL_YEAR
-52.742777777777775,47.62222222222222,8403506,,23,0,,8.9,,,,ST JOHN'S A,,,9.1,1971-06-12 00:00:00,12,,0,12.2,,5.6,6,0.3,,,8403506.1971.6.12,,,0.3,,35,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,16,0,,9.5,,,,ST JOHN'S A,,,8.5,1971-06-13 00:00:00,13,,0,12.2,,6.7,6,6.4,,,8403506.1971.6.13,,,6.4,,37,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,20,0,,11.4,,,,ST JOHN'S A,,,6.6,1971-06-14 00:00:00,14,,0,14.4,,8.3,6,36.1,,,8403506.1971.6.14,,,36.1,,64,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,10.9,,,,ST JOHN'S A,,,7.1,1971-06-15 00:00:00,15,,0,15.6,,6.1,6,2.8,,,8403506.1971.6.15,,,2.8,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,12.8,,,,ST JOHN'S A,,,5.2,1971-06-16 00:00:00,16,,0,18.9,,6.7,6,0,,,8403506.1971.6.16,,,0,,48,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,32,0,,15,,,,ST JOHN'S A,,,3,1971-06-17 00:00:00,17,,0,21.7,,8.3,6,0,,,8403506.1971.6.17,,,0,,32,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0.1,,18.1,,,,ST JOHN'S A,,,0,1971-06-18 00:00:00,18,,0,26.7,,9.4,6,0,,,8403506.1971.6.18,,,0,,48,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,17.8,,,,ST JOHN'S A,,,0.2,1971-06-19 00:00:00,19,,0,24.4,,11.1,6,0,,,8403506.1971.6.19,,,0,,71,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,29,0,,14.7,,,,ST JOHN'S A,,,3.3,1971-06-20 00:00:00,20,,0,23.3,,6.1,6,1.5,,,8403506.1971.6.20,,,1.5,,47,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,14.8,,,,ST JOHN'S A,,,3.2,1971-06-21 00:00:00,21,,0,23.9,,5.6,6,0,,,8403506.1971.6.21,,,0,,71,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,12.5,,,,ST JOHN'S A,,,5.5,1971-06-22 00:00:00,22,,0,19.4,,5.6,6,1,,,8403506.1971.6.22,,,1,,77,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,14,0,,8.9,,,,ST JOHN'S A,,,9.1,1971-06-23 00:00:00,23,,0,12.8,,5,6,0,,,8403506.1971.6.23,,,0,,32,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,8.7,,,,ST JOHN'S A,,,9.3,1971-06-24 00:00:00,24,,0,11.7,,5.6,6,0.3,,,8403506.1971.6.24,,,0.3,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,15.9,,,,ST JOHN'S A,,,2.1,1971-06-25 00:00:00,25,,0,21.7,,10,6,0,,,8403506.1971.6.25,,,0,,51,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,16,0,,14.5,,,,ST JOHN'S A,,,3.5,1971-06-26 00:00:00,26,,0,20,,8.9,6,11.7,,,8403506.1971.6.26,,,11.7,,56,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,12.8,,,,ST JOHN'S A,,,5.2,1971-06-27 00:00:00,27,,0,17.2,,8.3,6,0.5,,,8403506.1971.6.27,,,0.5,,74,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,32,0,,7.5,,,,ST JOHN'S A,,,10.5,1971-06-28 00:00:00,28,,0,10.6,,4.4,6,12.2,,,8403506.1971.6.28,,,12.2,,74,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,32,0,,7,,,,ST JOHN'S A,,,11,1971-06-29 00:00:00,29,,0,10,,3.9,6,1.5,,,8403506.1971.6.29,,,1.5,,68,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,12.5,,,,ST JOHN'S A,,,5.5,1971-06-30 00:00:00,30,,0,15.6,,9.4,6,0.3,,,8403506.1971.6.30,,,0.3,,80,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,13.4,,,,ST JOHN'S A,,,4.6,1971-07-01 00:00:00,1,,0,18.9,,7.8,7,11.4,,,8403506.1971.7.1,,,11.4,,42,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,9.2,,,,ST JOHN'S A,,,8.8,1971-07-02 00:00:00,2,,0,12.2,,6.1,7,23.4,,,8403506.1971.7.2,,,23.4,,84,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,2,0,,5.9,,,,ST JOHN'S A,,,12.1,1971-07-03 00:00:00,3,,0,6.7,,5,7,2.8,,,8403506.1971.7.3,,,2.8,,39,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,8.3,,,T,ST JOHN'S A,,,9.7,1971-07-04 00:00:00,4,,0,12.2,,4.4,7,0,T,,8403506.1971.7.4,,,0,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,12.3,,,,ST JOHN'S A,,,5.7,1971-07-05 00:00:00,5,,0,17.8,,6.7,7,0,,,8403506.1971.7.5,,,0,,66,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,12.8,,,,ST JOHN'S A,,,5.2,1971-07-06 00:00:00,6,,0,16.7,,8.9,7,1,,,8403506.1971.7.6,,,1,,58,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,23,0,,16.4,,,,ST JOHN'S A,,,1.6,1971-07-07 00:00:00,7,,0,21.1,,11.7,7,13.5,,,8403506.1971.7.7,,,13.5,,61,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,17.2,,,,ST JOHN'S A,,,0.8,1971-07-08 00:00:00,8,,0,22.2,,12.2,7,7.4,,,8403506.1971.7.8,,,7.4,,61,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,16.1,,,,ST JOHN'S A,,,1.9,1971-07-09 00:00:00,9,,0,19.4,,12.8,7,0,,,8403506.1971.7.9,,,0,,45,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,17.5,,,T,ST JOHN'S A,,,0.5,1971-07-10 00:00:00,10,,0,22.8,,12.2,7,0,T,,8403506.1971.7.10,,,0,,51,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,23,0,,17.5,,,T,ST JOHN'S A,,,0.5,1971-07-11 00:00:00,11,,0,23.3,,11.7,7,0,T,,8403506.1971.7.11,,,0,,61,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,12.5,,,,ST JOHN'S A,,,5.5,1971-07-12 00:00:00,12,,0,16.7,,8.3,7,45.2,,,8403506.1971.7.12,,,45.2,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,36,0,,8.4,,,,ST JOHN'S A,,,9.6,1971-07-13 00:00:00,13,,0,11.1,,5.6,7,0.3,,,8403506.1971.7.13,,,0.3,,42,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,11.4,,,,ST JOHN'S A,,,6.6,1971-07-14 00:00:00,14,,0,17.2,,5.6,7,0,,,8403506.1971.7.14,,,0,,43,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,16,0,,13.1,,,,ST JOHN'S A,,,4.9,1971-07-15 00:00:00,15,,0,16.7,,9.4,7,27.9,,,8403506.1971.7.15,,,27.9,,64,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,16.1,,,,ST JOHN'S A,,,1.9,1971-07-16 00:00:00,16,,0,19.4,,12.8,7,0.3,,,8403506.1971.7.16,,,0.3,,45,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0.1,,18.1,,,,ST JOHN'S A,,,0,1971-07-17 00:00:00,17,,0,23.9,,12.2,7,0,,,8403506.1971.7.17,,,0,,43,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,16,0,,16.4,,,,ST JOHN'S A,,,1.6,1971-07-18 00:00:00,18,,0,21.7,,11.1,7,0,,,8403506.1971.7.18,,,0,,48,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,15.9,,,,ST JOHN'S A,,,2.1,1971-07-19 00:00:00,19,,0,21.1,,10.6,7,0,,,8403506.1971.7.19,,,0,,51,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,23,0,,16.2,,,,ST JOHN'S A,,,1.8,1971-07-20 00:00:00,20,,0,20.6,,11.7,7,10.9,,,8403506.1971.7.20,,,10.9,,55,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,17.5,,,,ST JOHN'S A,,,0.5,1971-07-21 00:00:00,21,,0,21.7,,13.3,7,0.3,,,8403506.1971.7.21,,,0.3,,55,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,17.8,,,,ST JOHN'S A,,,0.2,1971-07-22 00:00:00,22,,0,22.8,,12.8,7,0,,,8403506.1971.7.22,,,0,,48,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,17.8,,,,ST JOHN'S A,,,0.2,1971-07-23 00:00:00,23,,0,23.3,,12.2,7,0,,,8403506.1971.7.23,,,0,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0.4,,18.4,,,,ST JOHN'S A,,,0,1971-07-24 00:00:00,24,,0,23.9,,12.8,7,0,,,8403506.1971.7.24,,,0,,56,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,16.7,,,,ST JOHN'S A,,,1.3,1971-07-25 00:00:00,25,,0,20.6,,12.8,7,2.5,,,8403506.1971.7.25,,,2.5,,48,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,17,,,,ST JOHN'S A,,,1,1971-07-26 00:00:00,26,,0,21.1,,12.8,7,0,,,8403506.1971.7.26,,,0,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,17,,,,ST JOHN'S A,,,1,1971-07-27 00:00:00,27,,0,22.8,,11.1,7,0,,,8403506.1971.7.27,,,0,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,20,0,,16.7,,,T,ST JOHN'S A,,,1.3,1971-07-28 00:00:00,28,,0,20.6,,12.8,7,0,T,,8403506.1971.7.28,,,0,,37,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,1.5,,19.5,,,,ST JOHN'S A,,,0,1971-07-29 00:00:00,29,,0,23.3,,15.6,7,0,,,8403506.1971.7.29,,,0,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,2.9,,20.9,,,,ST JOHN'S A,,,0,1971-07-30 00:00:00,30,,0,26.7,,15,7,0,,,8403506.1971.7.30,,,0,,47,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,2.8,,20.8,,,T,ST JOHN'S A,,,0,1971-07-31 00:00:00,31,,0,23.3,,18.3,7,0,T,,8403506.1971.7.31,,,0,,48,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,3.4,,21.4,,,T,ST JOHN'S A,,,0,1971-08-01 00:00:00,1,,0,25.6,,17.2,8,0,T,,8403506.1971.8.1,,,0,,61,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,3.2,,21.2,,,,ST JOHN'S A,,,0,1971-08-02 00:00:00,2,,0,26.7,,15.6,8,0,,,8403506.1971.8.2,,,0,,39,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,4,,22,,,,ST JOHN'S A,,,0,1971-08-03 00:00:00,3,,0,27.8,,16.1,8,0,,,8403506.1971.8.3,,,0,,51,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,2.3,,20.3,,,,ST JOHN'S A,,,0,1971-08-04 00:00:00,4,,0,25,,15.6,8,0,,,8403506.1971.8.4,,,0,,63,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,23,0.1,,18.1,,,,ST JOHN'S A,,,0,1971-08-05 00:00:00,5,,0,22.2,,13.9,8,51.6,,,8403506.1971.8.5,,,51.6,,48,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,15,,,,ST JOHN'S A,,,3,1971-08-06 00:00:00,6,,0,18.9,,11.1,8,26.9,,,8403506.1971.8.6,,,26.9,,55,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,15.6,,,,ST JOHN'S A,,,2.4,1971-08-07 00:00:00,7,,0,20,,11.1,8,0,,,8403506.1971.8.7,,,0,,42,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,17.3,,,,ST JOHN'S A,,,0.7,1971-08-08 00:00:00,8,,0,22.8,,11.7,8,0,,,8403506.1971.8.8,,,0,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,20,0,,17.5,,,,ST JOHN'S A,,,0.5,1971-08-09 00:00:00,9,,0,22.2,,12.8,8,0,,,8403506.1971.8.9,,,0,,34,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,1.4,,19.4,,,,ST JOHN'S A,,,0,1971-08-10 00:00:00,10,,0,24.4,,14.4,8,0,,,8403506.1971.8.10,,,0,,48,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,2.9,,20.9,,,,ST JOHN'S A,,,0,1971-08-11 00:00:00,11,,0,25.6,,16.1,8,0,,,8403506.1971.8.11,,,0,,56,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,4,,22,,,T,ST JOHN'S A,,,0,1971-08-12 00:00:00,12,,0,25.6,,18.3,8,0,T,,8403506.1971.8.12,,,0,,69,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,1.2,,19.2,,,,ST JOHN'S A,,,0,1971-08-13 00:00:00,13,,0,24.4,,13.9,8,19.6,,,8403506.1971.8.13,,,19.6,,42,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0.6,,18.6,,,,ST JOHN'S A,,,0,1971-08-14 00:00:00,14,,0,23.3,,13.9,8,0,,,8403506.1971.8.14,,,0,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,18,0.6,,18.6,,,,ST JOHN'S A,,,0,1971-08-15 00:00:00,15,,0,23.3,,13.9,8,0,,,8403506.1971.8.15,,,0,,42,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,18,3.7,,21.7,,,,ST JOHN'S A,,,0,1971-08-16 00:00:00,16,,0,25,,18.3,8,1.5,,,8403506.1971.8.16,,,1.5,,64,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,23,0,,16.7,,,,ST JOHN'S A,,,1.3,1971-08-17 00:00:00,17,,0,20,,13.3,8,1.8,,,8403506.1971.8.17,,,1.8,,79,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,34,0,,13.1,,,,ST JOHN'S A,,,4.9,1971-08-18 00:00:00,18,,0,16.7,,9.4,8,18.3,,,8403506.1971.8.18,,,18.3,,53,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,34,0,,9.5,,,,ST JOHN'S A,,,8.5,1971-08-19 00:00:00,19,,0,12.2,,6.7,8,1,,,8403506.1971.8.19,,,1,,48,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,20,0,,12,,,,ST JOHN'S A,,,6,1971-08-20 00:00:00,20,,0,15,,8.9,8,0.3,,,8403506.1971.8.20,,,0.3,,55,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,18,0,,15.6,,,,ST JOHN'S A,,,2.4,1971-08-21 00:00:00,21,,0,18.9,,12.2,8,4.1,,,8403506.1971.8.21,,,4.1,,68,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,23,1.2,,19.2,,,,ST JOHN'S A,,,0,1971-08-22 00:00:00,22,,0,21.7,,16.7,8,0,,,8403506.1971.8.22,,,0,,45,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,20,1.7,,19.7,,,,ST JOHN'S A,,,0,1971-08-23 00:00:00,23,,0,23.3,,16.1,8,10.7,,,8403506.1971.8.23,,,10.7,,53,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,20,0.3,,18.3,,,,ST JOHN'S A,,,0,1971-08-24 00:00:00,24,,0,23.3,,13.3,8,8.1,,,8403506.1971.8.24,,,8.1,,68,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,16.4,,,,ST JOHN'S A,,,1.6,1971-08-25 00:00:00,25,,0,20.6,,12.2,8,0.3,,,8403506.1971.8.25,,,0.3,,39,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,23,0,,12.8,,,T,ST JOHN'S A,,,5.2,1971-08-26 00:00:00,26,,0,17.2,,8.3,8,0,T,,8403506.1971.8.26,,,0,,35,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,13.3,,,,ST JOHN'S A,,,4.7,1971-08-27 00:00:00,27,,0,19.4,,7.2,8,0,,,8403506.1971.8.27,,,0,,43,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,15.3,,,,ST JOHN'S A,,,2.7,1971-08-28 00:00:00,28,,0,18.9,,11.7,8,0,,,8403506.1971.8.28,,,0,,50,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,23,0,,17.2,,,,ST JOHN'S A,,,0.8,1971-08-29 00:00:00,29,,0,21.1,,13.3,8,5.1,,,8403506.1971.8.29,,,5.1,,90,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,20,0,,15.9,,,T,ST JOHN'S A,,,2.1,1971-08-30 00:00:00,30,,0,20,,11.7,8,0,T,,8403506.1971.8.30,,,0,,50,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,12.2,,,,ST JOHN'S A,,,5.8,1971-08-31 00:00:00,31,,0,17.2,,7.2,8,1.3,,,8403506.1971.8.31,,,1.3,,58,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,11.2,,,,ST JOHN'S A,,,6.8,1971-09-01 00:00:00,1,,0,15.6,,6.7,9,0,,,8403506.1971.9.1,,,0,,32,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,11.7,,,,ST JOHN'S A,,,6.3,1971-09-02 00:00:00,2,,0,16.7,,6.7,9,0,,,8403506.1971.9.2,,,0,,45,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,14.8,,,T,ST JOHN'S A,,,3.2,1971-09-03 00:00:00,3,,0,18.9,,10.6,9,0,T,,8403506.1971.9.3,,,0,,82,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,2,0,,11.2,,,,ST JOHN'S A,,,6.8,1971-09-04 00:00:00,4,,0,15.6,,6.7,9,26.9,,,8403506.1971.9.4,,,26.9,,42,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,8.1,,,,ST JOHN'S A,,,9.9,1971-09-05 00:00:00,5,,0,11.1,,5,9,7.1,,,8403506.1971.9.5,,,7.1,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,34,0,,7.5,,,,ST JOHN'S A,,,10.5,1971-09-06 00:00:00,6,,0,11.7,,3.3,9,0.5,,,8403506.1971.9.6,,,0.5,,40,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,11.7,,,,ST JOHN'S A,,,6.3,1971-09-07 00:00:00,7,,0,15.6,,7.8,9,1.5,,,8403506.1971.9.7,,,1.5,,61,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,16.1,,,,ST JOHN'S A,,,1.9,1971-09-08 00:00:00,8,,0,19.4,,12.8,9,0.5,,,8403506.1971.9.8,,,0.5,,68,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,1.2,,19.2,,,,ST JOHN'S A,,,0,1971-09-09 00:00:00,9,,0,22.8,,15.6,9,0,,,8403506.1971.9.9,,,0,,53,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,15.6,,,,ST JOHN'S A,,,2.4,1971-09-10 00:00:00,10,,0,20.6,,10.6,9,0.5,,,8403506.1971.9.10,,,0.5,,45,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,36,0,,11.4,,,,ST JOHN'S A,,,6.6,1971-09-11 00:00:00,11,,0,13.9,,8.9,9,5.6,,,8403506.1971.9.11,,,5.6,,43,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,34,0,,10,,,,ST JOHN'S A,,,8,1971-09-12 00:00:00,12,,0,11.1,,8.9,9,1,,,8403506.1971.9.12,,,1,,39,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,10.6,,,,ST JOHN'S A,,,7.4,1971-09-13 00:00:00,13,,0,12.8,,8.3,9,1,,,8403506.1971.9.13,,,1,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,20,0,,13.3,,,,ST JOHN'S A,,,4.7,1971-09-14 00:00:00,14,,0,17.2,,9.4,9,0,,,8403506.1971.9.14,,,0,,37,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,18,0,,16.4,,,T,ST JOHN'S A,,,1.6,1971-09-15 00:00:00,15,,0,20,,12.8,9,0,T,,8403506.1971.9.15,,,0,,47,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,18,0,,15.8,,,,ST JOHN'S A,,,2.2,1971-09-16 00:00:00,16,,0,18.3,,13.3,9,0.8,,,8403506.1971.9.16,,,0.8,,45,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,18,0,,16.7,,,,ST JOHN'S A,,,1.3,1971-09-17 00:00:00,17,,0,19.4,,13.9,9,11.2,,,8403506.1971.9.17,,,11.2,,39,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,17,,,,ST JOHN'S A,,,1,1971-09-18 00:00:00,18,,0,20,,13.9,9,0,,,8403506.1971.9.18,,,0,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,11.7,,,T,ST JOHN'S A,,,6.3,1971-09-19 00:00:00,19,,0,14.4,,8.9,9,0,T,,8403506.1971.9.19,,,0,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,9.2,,,,ST JOHN'S A,,,8.8,1971-09-20 00:00:00,20,,0,12.2,,6.1,9,0,,,8403506.1971.9.20,,,0,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,23,0,,11.2,,,,ST JOHN'S A,,,6.8,1971-09-21 00:00:00,21,,0,16.7,,5.6,9,0,,,8403506.1971.9.21,,,0,,64,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,20,0,,13.4,,,,ST JOHN'S A,,,4.6,1971-09-22 00:00:00,22,,0,18.9,,7.8,9,0.5,,,8403506.1971.9.22,,,0.5,,53,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,10.9,,,,ST JOHN'S A,,,7.1,1971-09-23 00:00:00,23,,0,15.6,,6.1,9,0.3,,,8403506.1971.9.23,,,0.3,,0,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,10.3,,,,ST JOHN'S A,,,7.7,1971-09-24 00:00:00,24,,0,15.6,,5,9,9.9,,,8403506.1971.9.24,,,9.9,,72,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,8.4,,,,ST JOHN'S A,,,9.6,1971-09-25 00:00:00,25,,0,12.8,,3.9,9,2.5,,,8403506.1971.9.25,,,2.5,,72,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,T,25,0,,7,,,,ST JOHN'S A,,,11,1971-09-26 00:00:00,26,,0,10.6,,3.3,9,3.8,,,8403506.1971.9.26,,,3.8,,69,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,7.5,,,,ST JOHN'S A,,,10.5,1971-09-27 00:00:00,27,,0,11.1,,3.9,9,0,,,8403506.1971.9.27,,,0,,63,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,29,0,,5.6,,,,ST JOHN'S A,,,12.4,1971-09-28 00:00:00,28,,0,8.9,,2.2,9,0,,,8403506.1971.9.28,,,0,,42,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,16,0,,5.6,,,,ST JOHN'S A,,,12.4,1971-09-29 00:00:00,29,,0,9.4,,1.7,9,4.8,,,8403506.1971.9.29,,,4.8,,48,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,10.6,,,,ST JOHN'S A,,,7.4,1971-09-30 00:00:00,30,,0,16.1,,5,9,9.4,,,8403506.1971.9.30,,,9.4,,77,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,32,0,,4.5,,,,ST JOHN'S A,,,13.5,1971-10-01 00:00:00,1,,0,6.1,,2.8,10,11.4,,,8403506.1971.10.1,,,11.4,,108,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,34,0,,4.5,,,,ST JOHN'S A,,,13.5,1971-10-02 00:00:00,2,,0,5.6,,3.3,10,1.3,,,8403506.1971.10.2,,,1.3,,89,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,T,34,0,,3.9,,,,ST JOHN'S A,,,14.1,1971-10-03 00:00:00,3,,0,5.6,,2.2,10,5.6,,,8403506.1971.10.3,,,5.6,,66,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,34,0,,2.2,,,,ST JOHN'S A,,,15.8,1971-10-04 00:00:00,4,,0.5,5,,-0.6,10,0.3,,,8403506.1971.10.4,,,0.8,,61,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,5,,,T,ST JOHN'S A,,,13,1971-10-05 00:00:00,5,,0,11.1,,-1.1,10,0,T,,8403506.1971.10.5,,,0,,53,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,23,0,,13.1,,,,ST JOHN'S A,,,4.9,1971-10-06 00:00:00,6,,0,15.6,,10.6,10,2,,,8403506.1971.10.6,,,2,,45,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,25,0,,13.6,,,,ST JOHN'S A,,,4.4,1971-10-07 00:00:00,7,,0,16.1,,11.1,10,3,,,8403506.1971.10.7,,,3,,50,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,10.9,,,,ST JOHN'S A,,,7.1,1971-10-08 00:00:00,8,,0,12.8,,8.9,10,20.3,,,8403506.1971.10.8,,,20.3,,50,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,27,0,,9.2,,,,ST JOHN'S A,,,8.8,1971-10-09 00:00:00,9,,0,11.1,,7.2,10,0,,,8403506.1971.10.9,,,0,,60,0,,NL,1971
-52.742777777777775,47.62222222222222,8403506,,0,0,,8.4,,,,ST JOHN'S A,,,9.6,1971-10-10 00:00:00,10,,0,10,,6.7,10,0,,,8403506.1971.10.10,,,0,,0,0,,NL,1971
