x,y,COOLING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,SPEED_MAX_GUST,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY_FLAG,LOCAL_MONTH,STATION_NAME,LOCAL_DATE,MEAN_TEMPERATURE,SNOW_ON_GROUND,TOTAL_PRECIPITATION,MAX_TEMPERATURE,DIRECTION_MAX_GUST,TOTAL_SNOW_FLAG,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,LOCAL_DAY,LOCAL_YEAR,MAX_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,DIRECTION_MAX_GUST_FLAG,ID,CLIMATE_IDENTIFIER,PROVINCE_CODE,MIN_REL_HUMIDITY
-52.7,47.56666666666667,,,,,,0,,3,ST JOHN'S,1956-03-20 00:00:00,-5,,0,-0.6,,,,,,,20,1956,,,0,23,-9.4,,0,,8403500.1956.3.20,8403500,NL,
-52.7,47.56666666666667,,,,,,0,,3,ST JOHN'S,1956-03-21 00:00:00,-4.2,,0,-0.6,,,,,,,21,1956,,,0,22.2,-7.8,,0,,8403500.1956.3.21,8403500,NL,
-52.7,47.56666666666667,,,,,,0,,3,ST JOHN'S,1956-03-22 00:00:00,-2.5,,1.3,3.3,,,,,,,22,1956,,,1.3,20.5,-8.3,,0,,8403500.1956.3.22,8403500,NL,
-52.7,47.56666666666667,,,,,,0,,3,ST JOHN'S,1956-03-23 00:00:00,-3.3,,22.4,1.7,,,,,,,23,1956,,,5.6,21.3,-8.3,,16.8,,8403500.1956.3.23,8403500,NL,
-52.7,47.56666666666667,,,,,,0,,3,ST JOHN'S,1956-03-24 00:00:00,-2.2,,0,0.6,,,,,,,24,1956,,,0,20.2,-5,,0,,8403500.1956.3.24,8403500,NL,
-52.7,47.56666666666667,,,,,,0,,3,ST JOHN'S,1956-03-25 00:00:00,1.4,,19.1,7.8,,,,,,,25,1956,,,0,16.6,-5,,19.1,,8403500.1956.3.25,8403500,NL,
-52.7,47.56666666666667,,,,,,0,,3,ST JOHN'S,1956-03-26 00:00:00,-2.2,,0,1.7,,,,,,,26,1956,,,0,20.2,-6.1,,0,,8403500.1956.3.26,8403500,NL,
-52.7,47.56666666666667,,,,,,0,,3,ST JOHN'S,1956-03-27 00:00:00,-3.1,,0,1.7,,,,,,,27,1956,,,0,21.1,-7.8,,0,,8403500.1956.3.27,8403500,NL,
-52.7,47.56666666666667,,,,,,0,,3,ST JOHN'S,1956-03-28 00:00:00,-6.4,,0.3,-3.3,,,,,,,28,1956,,,0.3,24.4,-9.4,,0,,8403500.1956.3.28,8403500,NL,
-52.7,47.56666666666667,,,,,,0,,3,ST JOHN'S,1956-03-29 00:00:00,-5.3,,8.1,1.1,,,,,,,29,1956,,,8.1,23.3,-11.7,,0,,8403500.1956.3.29,8403500,NL,
-52.7,47.56666666666667,,,,,,0,,3,ST JOHN'S,1956-03-30 00:00:00,-2.5,,0,1.7,,,,,,,30,1956,,,0,20.5,-6.7,,0,,8403500.1956.3.30,8403500,NL,
-52.7,47.56666666666667,,,,,,0,,3,ST JOHN'S,1956-03-31 00:00:00,0.6,,0,3.9,,,,,,,31,1956,,,0,17.4,-2.8,,0,,8403500.1956.3.31,8403500,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-01 00:00:00,-3.9,,0,-2.8,,,,,,,1,1942,,,0,21.9,-5,,0,,8403506.1942.1.1,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-02 00:00:00,-3.9,,0,0,,,,,,,2,1942,,,0,21.9,-7.8,,0,,8403506.1942.1.2,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-03 00:00:00,0,,15.7,3.3,,,,,,,3,1942,,,0,18,-3.3,,15.7,,8403506.1942.1.3,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-04 00:00:00,-2.2,,0,-1.1,,,,,,,4,1942,,,0,20.2,-3.3,,0,,8403506.1942.1.4,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-05 00:00:00,0,,1.3,2.8,,,,,,,5,1942,,,0,18,-2.8,,1.3,,8403506.1942.1.5,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-06 00:00:00,0,,5.3,0.6,,,,,,,6,1942,,,5.1,18,-0.6,,0.3,,8403506.1942.1.6,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-07 00:00:00,-4.7,,0,-2.2,,T,,,,,7,1942,,,0,22.7,-7.2,T,0,,8403506.1942.1.7,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-08 00:00:00,-7.3,,5.1,-5.6,,,,,,,8,1942,,,5.1,25.3,-8.9,,0,,8403506.1942.1.8,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-09 00:00:00,-11.7,,0,-7.8,,,,,,,9,1942,,,0,29.7,-15.6,,0,,8403506.1942.1.9,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-10 00:00:00,-3.9,,22.4,8.3,,,,,,,10,1942,,,5.1,21.9,-16.1,,17.3,,8403506.1942.1.10,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-11 00:00:00,-3.1,,0,3.9,,,,,T,,11,1942,,,0,21.1,-10,T,0,,8403506.1942.1.11,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-12 00:00:00,-4.2,,0,0,,,,,T,,12,1942,,,0,22.2,-8.3,T,0,,8403506.1942.1.12,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-13 00:00:00,-3.4,,0,0,,,,,T,,13,1942,,,0,21.4,-6.7,T,0,,8403506.1942.1.13,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-14 00:00:00,-7.5,,0.3,0,,,,,,,14,1942,,,0.3,25.5,-15,,0,,8403506.1942.1.14,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-15 00:00:00,-3.9,,0.8,1.7,,T,,,,,15,1942,,,0,21.9,-9.4,,0.8,,8403506.1942.1.15,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-16 00:00:00,-7.3,,0,-5.6,,T,,,,,16,1942,,,0,25.3,-8.9,T,0,,8403506.1942.1.16,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-17 00:00:00,-11.1,,0.3,-6.1,,,,,,,17,1942,,,0.3,29.1,-16.1,,0,,8403506.1942.1.17,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-18 00:00:00,-8.1,,0.3,0,,,,,,,18,1942,,,0.3,26.1,-16.1,,0,,8403506.1942.1.18,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-19 00:00:00,-6.2,,1.8,-1.7,,,,,,,19,1942,,,1.8,24.2,-10.6,,0,,8403506.1942.1.19,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-20 00:00:00,-3.4,,10.7,7.2,,,,,,,20,1942,,,0,21.4,-13.9,,10.7,,8403506.1942.1.20,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-21 00:00:00,0,,0,3.3,,T,,,,,21,1942,,,0,18,-3.3,T,0,,8403506.1942.1.21,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-22 00:00:00,-5,,4.6,-3.9,,,,,,,22,1942,,,4.6,23,-6.1,,0,,8403506.1942.1.22,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-23 00:00:00,-5.3,,0.8,-2.2,,,,,,,23,1942,,,0.8,23.3,-8.3,,0,,8403506.1942.1.23,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-24 00:00:00,-2.5,,2.3,1.7,,,,,,,24,1942,,,2.3,20.5,-6.7,,0,,8403506.1942.1.24,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-25 00:00:00,-8.3,,0.3,-3.3,,,,,,,25,1942,,,0.3,26.3,-13.3,,0,,8403506.1942.1.25,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-26 00:00:00,-6.7,,0,-1.1,,T,,,,,26,1942,,,0,24.7,-12.2,T,0,,8403506.1942.1.26,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-27 00:00:00,-0.9,,20.1,4.4,,T,,,,,27,1942,,,0,18.9,-6.1,,20.1,,8403506.1942.1.27,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-28 00:00:00,-1.1,,0,0.6,,,,,,,28,1942,,,0,19.1,-2.8,,0,,8403506.1942.1.28,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-29 00:00:00,-0.6,,43.2,7.2,,T,,,,,29,1942,,,0,18.6,-8.3,,43.2,,8403506.1942.1.29,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-30 00:00:00,-2.8,,84.6,1.1,,,,,,,30,1942,,,0,20.8,-6.7,,84.6,,8403506.1942.1.30,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1942-01-31 00:00:00,-1.4,,4.1,0,,T,,,,,31,1942,,,0,19.4,-2.8,,4.1,,8403506.1942.1.31,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-01 00:00:00,-2.5,,0.8,0,,T,,,,,1,1942,,,0,20.5,-5,,0.8,,8403506.1942.2.1,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-02 00:00:00,-0.6,,11.2,1.7,,,,,,,2,1942,,,0,18.6,-2.8,,11.2,,8403506.1942.2.2,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-03 00:00:00,0.3,,1,1.1,,,,,,,3,1942,,,0.5,17.7,-0.6,,0.5,,8403506.1942.2.3,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-04 00:00:00,-2.8,,0.3,-0.6,,,,,,,4,1942,,,0.3,20.8,-5,,0,,8403506.1942.2.4,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-05 00:00:00,-4.5,,2.5,-2.2,,,,,,,5,1942,,,2.5,22.5,-6.7,,0,,8403506.1942.2.5,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-06 00:00:00,-4.7,,1.5,-2.2,,,,,,,6,1942,,,1.5,22.7,-7.2,,0,,8403506.1942.2.6,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-07 00:00:00,-5.3,,1.8,-2.8,,,,,,,7,1942,,,1.8,23.3,-7.8,,0,,8403506.1942.2.7,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-08 00:00:00,-2.8,,1.3,-1.7,,,,,,,8,1942,,,1.3,20.8,-3.9,,0,,8403506.1942.2.8,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-09 00:00:00,0,,3.3,3.9,,,,,,,9,1942,,,0,18,-3.9,,3.3,,8403506.1942.2.9,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-10 00:00:00,2,,4.8,3.3,,,,,,,10,1942,,,0,16,0.6,,4.8,,8403506.1942.2.10,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-11 00:00:00,1.1,,17.3,2.8,,,,,,,11,1942,,,0.8,16.9,-0.6,,16.5,,8403506.1942.2.11,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-12 00:00:00,-3.4,,0,-1.7,,T,,,,,12,1942,,,0,21.4,-5,T,0,,8403506.1942.2.12,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-13 00:00:00,-4.5,,1.3,-2.8,,,,,,,13,1942,,,1.3,22.5,-6.1,,0,,8403506.1942.2.13,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-14 00:00:00,-8.6,,4.6,-4.4,,,,,,,14,1942,,,4.6,26.6,-12.8,,0,,8403506.1942.2.14,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-15 00:00:00,-7.5,,1.5,-3.9,,,,,,,15,1942,,,1.5,25.5,-11.1,,0,,8403506.1942.2.15,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-16 00:00:00,-6.7,,0.5,-5.6,,,,,,,16,1942,,,0.5,24.7,-7.8,,0,,8403506.1942.2.16,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-17 00:00:00,-8.6,,21.1,-2.2,,,,,,,17,1942,,,21.1,26.6,-15,,0,,8403506.1942.2.17,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-18 00:00:00,-3.6,,2.8,0,,,,,,,18,1942,,,2.8,21.6,-7.2,,0,,8403506.1942.2.18,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-19 00:00:00,-2.5,,24.4,0,,,,,,,19,1942,,,24.4,20.5,-5,,0,,8403506.1942.2.19,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-20 00:00:00,-4.7,,6.6,-3.3,,,,,,,20,1942,,,6.6,22.7,-6.1,,0,,8403506.1942.2.20,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-21 00:00:00,-5.8,,32.5,-2.2,,,,,,,21,1942,,,32.5,23.8,-9.4,,0,,8403506.1942.2.21,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-22 00:00:00,-3.7,,8.6,-1.7,,,,,,,22,1942,,,8.6,21.7,-5.6,,0,,8403506.1942.2.22,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-23 00:00:00,-4.5,,0.5,-1.1,,,,,,,23,1942,,,0.5,22.5,-7.8,,0,,8403506.1942.2.23,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-24 00:00:00,-3.9,,1,0.6,,,,,,,24,1942,,,1,21.9,-8.3,,0,,8403506.1942.2.24,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-25 00:00:00,-0.3,,26.2,2.2,,,,,,,25,1942,,,0,18.3,-2.8,,26.2,,8403506.1942.2.25,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-26 00:00:00,0.6,,3.6,2.8,,,,,,,26,1942,,,0.3,17.4,-1.7,,3.3,,8403506.1942.2.26,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-27 00:00:00,-2.5,,1.8,0.6,,,,,,,27,1942,,,1.8,20.5,-5.6,,0,,8403506.1942.2.27,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1942-02-28 00:00:00,-1.4,,1,0,,,,,,,28,1942,,,1,19.4,-2.8,,0,,8403506.1942.2.28,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-01 00:00:00,-2.8,,1.8,-1.1,,,,,,,1,1942,,,1.8,20.8,-4.4,,0,,8403506.1942.3.1,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-02 00:00:00,-7,,0,-2.2,,,,,,,2,1942,,,0,25,-11.7,,0,,8403506.1942.3.2,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-03 00:00:00,-2.8,,0,1.1,,,,,T,,3,1942,,,0,20.8,-6.7,T,0,,8403506.1942.3.3,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-04 00:00:00,0,,20.3,6.1,,,,,,,4,1942,,,0,18,-6.1,,20.3,,8403506.1942.3.4,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-05 00:00:00,0.9,,0,1.7,,,,,,,5,1942,,,0,17.1,0,,0,,8403506.1942.3.5,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-06 00:00:00,2.3,,5.1,6.7,,,,,,,6,1942,,,0,15.7,-2.2,,5.1,,8403506.1942.3.6,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-07 00:00:00,1.9,,0.3,4.4,,,,,,,7,1942,,,0.3,16.1,-0.6,,0,,8403506.1942.3.7,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-08 00:00:00,-2.5,,0.3,-0.6,,,,,,,8,1942,,,0.3,20.5,-4.4,,0,,8403506.1942.3.8,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-09 00:00:00,-2.2,,0,0,,,,,T,,9,1942,,,0,20.2,-4.4,T,0,,8403506.1942.3.9,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-10 00:00:00,-0.6,,2,1.1,,,,,,,10,1942,,,0,18.6,-2.2,,2,,8403506.1942.3.10,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-11 00:00:00,-0.3,,0,2.2,,T,,,T,,11,1942,,,0,18.3,-2.8,T,0,,8403506.1942.3.11,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-12 00:00:00,-3.4,,0,0,,,,,T,,12,1942,,,0,21.4,-6.7,T,0,,8403506.1942.3.12,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-13 00:00:00,-1.4,,0,1.7,,T,,,,,13,1942,,,0,19.4,-4.4,T,0,,8403506.1942.3.13,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-14 00:00:00,0,,0,1.1,,T,,,,,14,1942,,,0,18,-1.1,T,0,,8403506.1942.3.14,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-15 00:00:00,-0.8,,0,1.7,,,,,,,15,1942,,,0,18.8,-3.3,,0,,8403506.1942.3.15,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-16 00:00:00,-1.1,,0.3,0.6,,,,,,,16,1942,,,0.3,19.1,-2.8,,0,,8403506.1942.3.16,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-17 00:00:00,-1.4,,0,0,,,,,,,17,1942,,,0,19.4,-2.8,,0,,8403506.1942.3.17,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-18 00:00:00,-2,,5.8,1.7,,,,,,,18,1942,,,0,20,-5.6,,5.8,,8403506.1942.3.18,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-19 00:00:00,2,,11.2,5.6,,,,,,,19,1942,,,0,16,-1.7,,11.2,,8403506.1942.3.19,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-20 00:00:00,1.4,,5.6,2.8,,,,,,,20,1942,,,5.6,16.6,0,,0,,8403506.1942.3.20,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-21 00:00:00,-2.5,,5.1,-1.1,,,,,,,21,1942,,,5.1,20.5,-3.9,,0,,8403506.1942.3.21,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-22 00:00:00,-2,,0,0,,T,,,,,22,1942,,,0,20,-3.9,T,0,,8403506.1942.3.22,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-23 00:00:00,-1.1,,3.8,0,,T,,,,,23,1942,,,0,19.1,-2.2,,3.8,,8403506.1942.3.23,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-24 00:00:00,-0.6,,0.5,1.1,,,,,,,24,1942,,,0.3,18.6,-2.2,,0.3,,8403506.1942.3.24,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-25 00:00:00,0.8,,0,4.4,,T,,,,,25,1942,,,0,17.2,-2.8,T,0,,8403506.1942.3.25,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-26 00:00:00,0.8,,0,4.4,,T,,,,,26,1942,,,0,17.2,-2.8,T,0,,8403506.1942.3.26,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-27 00:00:00,-1.4,,11.2,0,,,,,,,27,1942,,,11.2,19.4,-2.8,,0,,8403506.1942.3.27,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-28 00:00:00,-0.8,,0,0.6,,,,,,,28,1942,,,0,18.8,-2.2,,0,,8403506.1942.3.28,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-29 00:00:00,-1.1,,0,0.6,,,,,,,29,1942,,,0,19.1,-2.8,,0,,8403506.1942.3.29,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-30 00:00:00,-0.9,,0,4.4,,,,,,,30,1942,,,0,18.9,-6.1,,0,,8403506.1942.3.30,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1942-03-31 00:00:00,-2.2,,0,-1.1,,,,,,,31,1942,,,0,20.2,-3.3,,0,,8403506.1942.3.31,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-01 00:00:00,-1.7,,0,1.1,,T,,,,,1,1942,,,0,19.7,-4.4,T,0,,8403506.1942.4.1,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-02 00:00:00,-0.8,,14,1.7,,,,,,,2,1942,,,0,18.8,-3.3,,14,,8403506.1942.4.2,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-03 00:00:00,1.7,,0,5.6,,,,,T,,3,1942,,,0,16.3,-2.2,T,0,,8403506.1942.4.3,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-04 00:00:00,0.6,,0,2.8,,,,,,,4,1942,,,0,17.4,-1.7,,0,,8403506.1942.4.4,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-05 00:00:00,-0.3,,0,2.2,,T,,,T,,5,1942,,,0,18.3,-2.8,T,0,,8403506.1942.4.5,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-06 00:00:00,-0.6,,0,2.2,,T,,,T,,6,1942,,,0,18.6,-3.3,T,0,,8403506.1942.4.6,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-07 00:00:00,0.3,,0,2.8,,,,,,,7,1942,,,0,17.7,-2.2,,0,,8403506.1942.4.7,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-08 00:00:00,-1.4,,4.1,1.1,,,,,,,8,1942,,,4.1,19.4,-3.9,,0,,8403506.1942.4.8,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-09 00:00:00,-7,,2.3,0,,,,,,,9,1942,,,2.3,25,-13.9,,0,,8403506.1942.4.9,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-10 00:00:00,-2,,0,1.7,,,,,T,,10,1942,,,0,20,-5.6,T,0,,8403506.1942.4.10,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-11 00:00:00,3.6,,0,7.8,,T,,,T,,11,1942,,,0,14.4,-0.6,T,0,,8403506.1942.4.11,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-12 00:00:00,0.6,,9.1,2.2,,,,,,,12,1942,,,0.3,17.4,-1.1,,8.9,,8403506.1942.4.12,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-13 00:00:00,0.9,,0,3.9,,T,,,,,13,1942,,,0,17.1,-2.2,T,0,,8403506.1942.4.13,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-14 00:00:00,-2,,0,0,,T,,,,,14,1942,,,0,20,-3.9,T,0,,8403506.1942.4.14,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-15 00:00:00,-0.3,,0,5.6,,,,,,,15,1942,,,0,18.3,-6.1,,0,,8403506.1942.4.15,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-16 00:00:00,0.6,,58.4,3.9,,,,,,,16,1942,,,5.1,17.4,-2.8,,53.3,,8403506.1942.4.16,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-17 00:00:00,2.2,,2.8,5,,,,,,,17,1942,,,0,15.8,-0.6,,2.8,,8403506.1942.4.17,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-18 00:00:00,3.1,,4.1,4.4,,,,,,,18,1942,,,0,14.9,1.7,,4.1,,8403506.1942.4.18,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-19 00:00:00,1.4,,1,2.8,,,,,,,19,1942,,,0,16.6,0,,1,,8403506.1942.4.19,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1942-04-20 00:00:00,1.1,,0,2.2,,,,,T,,20,1942,,,0,16.9,0,T,0,,8403506.1942.4.20,8403506,NL,
