x,y,TOTAL_SNOW,MIN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,PROVINCE_CODE,TOTAL_RAIN,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,SPEED_MAX_GUST,STATION_NAME,MIN_REL_HUMIDITY,LOCAL_DATE,DIRECTION_MAX_GUST,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,CLIMATE_IDENTIFIER,MAX_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS,ID,MAX_TEMPERATURE,LOCAL_YEAR
-52.7,47.56666666666667,0,0,,6.6,,,,,21,,11,1.4,,NL,6.6,,,,ST JOHN'S,,1918-11-21 00:00:00,,,,,,16.6,8403500,,,0,8403500.1918.11.21,2.8,1918
-52.7,47.56666666666667,0,-1.1,,19.8,,,,,22,,11,0.9,,NL,19.8,,,,ST JOHN'S,,1918-11-22 00:00:00,,,,,,17.1,8403500,,,0,8403500.1918.11.22,2.8,1918
-52.7,47.56666666666667,0,-3.3,T,0,T,,,,23,,11,-0.6,,NL,0,,,,ST JOHN'S,,1918-11-23 00:00:00,,,,,,18.6,8403500,,,0,8403500.1918.11.23,2.2,1918
-52.7,47.56666666666667,5.1,-3.3,,5.1,,,,,24,,11,-1.1,,NL,0,,,,ST JOHN'S,,1918-11-24 00:00:00,,,,,,19.1,8403500,,,0,8403500.1918.11.24,1.1,1918
-52.7,47.56666666666667,0,-12.2,,0,,,,,25,,11,-5.3,,NL,0,,,,ST JOHN'S,,1918-11-25 00:00:00,,,,,,23.3,8403500,,,0,8403500.1918.11.25,1.7,1918
-52.7,47.56666666666667,0,0,,4.1,T,,,,26,,11,3.4,,NL,4.1,,,,ST JOHN'S,,1918-11-26 00:00:00,,,,,,14.6,8403500,,,0,8403500.1918.11.26,6.7,1918
-52.7,47.56666666666667,5.1,-8.9,,5.1,,,,,27,,11,-5.6,,NL,0,,,,ST JOHN'S,,1918-11-27 00:00:00,,,,,,23.6,8403500,,,0,8403500.1918.11.27,-2.2,1918
-52.7,47.56666666666667,0,-10,T,0,T,,,,28,,11,-6.7,,NL,0,,,,ST JOHN'S,,1918-11-28 00:00:00,,,,,,24.7,8403500,,,0,8403500.1918.11.28,-3.3,1918
-52.7,47.56666666666667,0,-6.7,,0,,,,,29,,11,-4.5,,NL,0,,,,ST JOHN'S,,1918-11-29 00:00:00,,,,,,22.5,8403500,,,0,8403500.1918.11.29,-2.2,1918
-52.7,47.56666666666667,0,-3.9,,4.1,,,,,30,,11,-0.9,,NL,4.1,,,,ST JOHN'S,,1918-11-30 00:00:00,,,,,,18.9,8403500,,,0,8403500.1918.11.30,2.2,1918
-52.7,47.56666666666667,0,-2.2,,1.5,,,,,1,,12,0,,NL,1.5,,,,ST JOHN'S,,1918-12-01 00:00:00,,,,,,18,8403500,,,0,8403500.1918.12.1,2.2,1918
-52.7,47.56666666666667,5.1,-6.7,,5.1,,,,,2,,12,-3.9,,NL,0,,,,ST JOHN'S,,1918-12-02 00:00:00,,,,,,21.9,8403500,,,0,8403500.1918.12.2,-1.1,1918
-52.7,47.56666666666667,0,-7.2,T,0,T,,,,3,,12,-4.7,,NL,0,,,,ST JOHN'S,,1918-12-03 00:00:00,,,,,,22.7,8403500,,,0,8403500.1918.12.3,-2.2,1918
-52.7,47.56666666666667,0,-10,,0,,,,,4,,12,-6.1,,NL,0,,,,ST JOHN'S,,1918-12-04 00:00:00,,,,,,24.1,8403500,,,0,8403500.1918.12.4,-2.2,1918
-52.7,47.56666666666667,12.7,-7.2,,12.7,,,,,5,,12,-3.1,,NL,0,,,,ST JOHN'S,,1918-12-05 00:00:00,,,,,,21.1,8403500,,,0,8403500.1918.12.5,1.1,1918
-52.7,47.56666666666667,2.5,-5.6,,2.5,,,,,6,,12,-2.8,,NL,0,,,,ST JOHN'S,,1918-12-06 00:00:00,,,,,,20.8,8403500,,,0,8403500.1918.12.6,0,1918
-52.7,47.56666666666667,20.3,-7.8,,20.3,,,,,7,,12,-3.1,,NL,0,,,,ST JOHN'S,,1918-12-07 00:00:00,,,,,,21.1,8403500,,,0,8403500.1918.12.7,1.7,1918
-52.7,47.56666666666667,5.1,-8.9,,5.1,,,,,8,,12,-6.1,,NL,0,,,,ST JOHN'S,,1918-12-08 00:00:00,,,,,,24.1,8403500,,,0,8403500.1918.12.8,-3.3,1918
-52.7,47.56666666666667,2.5,-13.9,,2.5,,,,,9,,12,-8.6,,NL,0,,,,ST JOHN'S,,1918-12-09 00:00:00,,,,,,26.6,8403500,,,0,8403500.1918.12.9,-3.3,1918
-52.7,47.56666666666667,5.1,-7.2,,5.1,,,,,10,,12,-4.7,,NL,0,,,,ST JOHN'S,,1918-12-10 00:00:00,,,,,,22.7,8403500,,,0,8403500.1918.12.10,-2.2,1918
-52.7,47.56666666666667,0,-10,,0,,,,,11,,12,-7,,NL,0,,,,ST JOHN'S,,1918-12-11 00:00:00,,,,,,25,8403500,,,0,8403500.1918.12.11,-3.9,1918
-52.7,47.56666666666667,0,-10.6,,0,,,,,12,,12,-6.4,,NL,0,,,,ST JOHN'S,,1918-12-12 00:00:00,,,,,,24.4,8403500,,,0,8403500.1918.12.12,-2.2,1918
-52.7,47.56666666666667,0,-10.6,,0,,,,,13,,12,-6.4,,NL,0,,,,ST JOHN'S,,1918-12-13 00:00:00,,,,,,24.4,8403500,,,0,8403500.1918.12.13,-2.2,1918
-52.7,47.56666666666667,0,-4.4,,0,,,,,14,,12,-2.8,,NL,0,,,,ST JOHN'S,,1918-12-14 00:00:00,,,,,,20.8,8403500,,,0,8403500.1918.12.14,-1.1,1918
-52.7,47.56666666666667,0,-3.3,,2.5,,,,,15,,12,-0.6,,NL,2.5,,,,ST JOHN'S,,1918-12-15 00:00:00,,,,,,18.6,8403500,,,0,8403500.1918.12.15,2.2,1918
-52.7,47.56666666666667,0,1.1,,2,,,,,16,,12,3.4,,NL,2,,,,ST JOHN'S,,1918-12-16 00:00:00,,,,,,14.6,8403500,,,0,8403500.1918.12.16,5.6,1918
-52.7,47.56666666666667,0,-4.4,,0,,,,,17,,12,-1.7,,NL,0,,,,ST JOHN'S,,1918-12-17 00:00:00,,,,,,19.7,8403500,,,0,8403500.1918.12.17,1.1,1918
-52.7,47.56666666666667,0,-7.8,,0,,,,,18,,12,-5.6,,NL,0,,,,ST JOHN'S,,1918-12-18 00:00:00,,,,,,23.6,8403500,,,0,8403500.1918.12.18,-3.3,1918
-52.7,47.56666666666667,0,-6.7,,0,,,,,19,,12,-4.5,,NL,0,,,,ST JOHN'S,,1918-12-19 00:00:00,,,,,,22.5,8403500,,,0,8403500.1918.12.19,-2.2,1918
-52.7,47.56666666666667,0,-6.7,,0,,,,,20,,12,-4.8,,NL,0,,,,ST JOHN'S,,1918-12-20 00:00:00,,,,,,22.8,8403500,,,0,8403500.1918.12.20,-2.8,1918
-52.7,47.56666666666667,0,-9.4,T,0,T,,,,21,,12,-5.3,,NL,0,,,,ST JOHN'S,,1918-12-21 00:00:00,,,,,,23.3,8403500,,,0,8403500.1918.12.21,-1.1,1918
-52.7,47.56666666666667,0,-3.9,,0,,,,,22,,12,-3.1,,NL,0,,,,ST JOHN'S,,1918-12-22 00:00:00,,,,,,21.1,8403500,,,0,8403500.1918.12.22,-2.2,1918
-52.7,47.56666666666667,0,-3.9,,0,,,,,23,,12,-0.9,,NL,0,,,,ST JOHN'S,,1918-12-23 00:00:00,,,,,,18.9,8403500,,,0,8403500.1918.12.23,2.2,1918
-52.7,47.56666666666667,0,-3.9,,0,,,,,24,,12,0,,NL,0,,,,ST JOHN'S,,1918-12-24 00:00:00,,,,,,18,8403500,,,0,8403500.1918.12.24,3.9,1918
-52.7,47.56666666666667,0,-1.1,,0.5,,,,,25,,12,0.9,,NL,0.5,,,,ST JOHN'S,,1918-12-25 00:00:00,,,,,,17.1,8403500,,,0,8403500.1918.12.25,2.8,1918
-52.7,47.56666666666667,0,0,,2.5,,,,,26,,12,2.8,,NL,2.5,,,,ST JOHN'S,,1918-12-26 00:00:00,,,,,,15.2,8403500,,,0,8403500.1918.12.26,5.6,1918
-52.7,47.56666666666667,2.5,-3.3,,2.5,,,,,27,,12,-1.7,,NL,0,,,,ST JOHN'S,,1918-12-27 00:00:00,,,,,,19.7,8403500,,,0,8403500.1918.12.27,0,1918
-52.7,47.56666666666667,2.5,-5,,2.5,,,,,28,,12,-2.5,,NL,0,,,,ST JOHN'S,,1918-12-28 00:00:00,,,,,,20.5,8403500,,,0,8403500.1918.12.28,0,1918
-52.7,47.56666666666667,0,-3.3,,16.5,,,,,29,,12,2,,NL,16.5,,,,ST JOHN'S,,1918-12-29 00:00:00,,,,,,16,8403500,,,0,8403500.1918.12.29,7.2,1918
-52.7,47.56666666666667,0,-2.8,,0,,,,,30,,12,-1.1,,NL,0,,,,ST JOHN'S,,1918-12-30 00:00:00,,,,,,19.1,8403500,,,0,8403500.1918.12.30,0.6,1918
-52.7,47.56666666666667,0,-6.7,T,0,T,,,,31,,12,-4.5,,NL,0,,,,ST JOHN'S,,1918-12-31 00:00:00,,,,,,22.5,8403500,,,0,8403500.1918.12.31,-2.2,1918
-52.7,47.56666666666667,2.5,-9.4,,2.5,,,,,1,,1,-6.4,,NL,0,,,,ST JOHN'S,,1919-01-01 00:00:00,,,,,,24.4,8403500,,,0,8403500.1919.1.1,-3.3,1919
-52.7,47.56666666666667,0,-6.7,,8.9,,,,,2,,1,0.8,,NL,8.9,,,,ST JOHN'S,,1919-01-02 00:00:00,,,,,,17.2,8403500,,,0,8403500.1919.1.2,8.3,1919
-52.7,47.56666666666667,0,0,,0.5,,,,,3,,1,1.1,,NL,0.5,,,,ST JOHN'S,,1919-01-03 00:00:00,,,,,,16.9,8403500,,,0,8403500.1919.1.3,2.2,1919
-52.7,47.56666666666667,0,-1.1,,30.2,,,,,4,,1,6.7,,NL,30.2,,,,ST JOHN'S,,1919-01-04 00:00:00,,,,,,11.3,8403500,,,0,8403500.1919.1.4,14.4,1919
-52.7,47.56666666666667,0,-4.4,,2.5,,,,,5,,1,0,,NL,2.5,,,,ST JOHN'S,,1919-01-05 00:00:00,,,,,,18,8403500,,,0,8403500.1919.1.5,4.4,1919
-52.7,47.56666666666667,0,-8.3,,0,,,,,6,,1,-5.8,,NL,0,,,,ST JOHN'S,,1919-01-06 00:00:00,,,,,,23.8,8403500,,,0,8403500.1919.1.6,-3.3,1919
-52.7,47.56666666666667,5.1,-12.8,,5.1,,,,,7,,1,-9.2,,NL,0,,,,ST JOHN'S,,1919-01-07 00:00:00,,,,,,27.2,8403500,,,0,8403500.1919.1.7,-5.6,1919
-52.7,47.56666666666667,0,-15,,0,,,,,8,,1,-8.1,,NL,0,,,,ST JOHN'S,,1919-01-08 00:00:00,,,,,,26.1,8403500,,,0,8403500.1919.1.8,-1.1,1919
-52.7,47.56666666666667,0,-3.9,,11.2,,,,,9,,1,0.3,,NL,11.2,,,,ST JOHN'S,,1919-01-09 00:00:00,,,,,,17.7,8403500,,,0,8403500.1919.1.9,4.4,1919
-52.7,47.56666666666667,0,-3.9,,0,,,,,10,,1,3.1,,NL,0,,,,ST JOHN'S,,1919-01-10 00:00:00,,,,,,14.9,8403500,,,0,8403500.1919.1.10,10,1919
-52.7,47.56666666666667,2.5,-9.4,,2.5,,,,,11,,1,-3.9,,NL,0,,,,ST JOHN'S,,1919-01-11 00:00:00,,,,,,21.9,8403500,,,0,8403500.1919.1.11,1.7,1919
-52.7,47.56666666666667,2.5,-17.8,,2.5,,,,,12,,1,-13.9,,NL,0,,,,ST JOHN'S,,1919-01-12 00:00:00,,,,,,31.9,8403500,,,0,8403500.1919.1.12,-10,1919
-52.7,47.56666666666667,0,-15.6,,0,,,,,13,,1,-10.3,,NL,0,,,,ST JOHN'S,,1919-01-13 00:00:00,,,,,,28.3,8403500,,,0,8403500.1919.1.13,-5,1919
-52.7,47.56666666666667,0,-8.3,,0,,,,,14,,1,-3.9,,NL,0,,,,ST JOHN'S,,1919-01-14 00:00:00,,,,,,21.9,8403500,,,0,8403500.1919.1.14,0.6,1919
-52.7,47.56666666666667,0,-3.3,,1.5,,,,,15,,1,-0.6,,NL,1.5,,,,ST JOHN'S,,1919-01-15 00:00:00,,,,,,18.6,8403500,,,0,8403500.1919.1.15,2.2,1919
-52.7,47.56666666666667,10.2,-2.2,,11.7,,,,,16,,1,0.6,,NL,1.5,,,,ST JOHN'S,,1919-01-16 00:00:00,,,,,,17.4,8403500,,,0,8403500.1919.1.16,3.3,1919
-52.7,47.56666666666667,0,-11.1,,0,,,,,17,,1,-7.2,,NL,0,,,,ST JOHN'S,,1919-01-17 00:00:00,,,,,,25.2,8403500,,,0,8403500.1919.1.17,-3.3,1919
-52.7,47.56666666666667,0,-7.8,,0,,,,,18,,1,-5.6,,NL,0,,,,ST JOHN'S,,1919-01-18 00:00:00,,,,,,23.6,8403500,,,0,8403500.1919.1.18,-3.3,1919
-52.7,47.56666666666667,0,-7.8,,0,,,,,19,,1,-4.5,,NL,0,,,,ST JOHN'S,,1919-01-19 00:00:00,,,,,,22.5,8403500,,,0,8403500.1919.1.19,-1.1,1919
-52.7,47.56666666666667,0,-6.7,,0,,,,,20,,1,-5,,NL,0,,,,ST JOHN'S,,1919-01-20 00:00:00,,,,,,23,8403500,,,0,8403500.1919.1.20,-3.3,1919
-52.7,47.56666666666667,2.5,-9.4,,2.5,,,,,21,,1,-6.7,,NL,0,,,,ST JOHN'S,,1919-01-21 00:00:00,,,,,,24.7,8403500,,,0,8403500.1919.1.21,-3.9,1919
-52.7,47.56666666666667,0,-12.2,,0,,,,,22,,1,-9.5,,NL,0,,,,ST JOHN'S,,1919-01-22 00:00:00,,,,,,27.5,8403500,,,0,8403500.1919.1.22,-6.7,1919
-52.7,47.56666666666667,0,-9.4,T,0,T,,,,23,,1,-5.3,,NL,0,,,,ST JOHN'S,,1919-01-23 00:00:00,,,,,,23.3,8403500,,,0,8403500.1919.1.23,-1.1,1919
-52.7,47.56666666666667,2.5,-1.1,,9.7,,,,,24,,1,0.6,,NL,7.1,,,,ST JOHN'S,,1919-01-24 00:00:00,,,,,,17.4,8403500,,,0,8403500.1919.1.24,2.2,1919
-52.7,47.56666666666667,0,0,,46,,,,,25,,1,2.8,,NL,46,,,,ST JOHN'S,,1919-01-25 00:00:00,,,,,,15.2,8403500,,,0,8403500.1919.1.25,5.6,1919
-52.7,47.56666666666667,2.5,0,,16.5,,,,,26,,1,2.2,,NL,14,,,,ST JOHN'S,,1919-01-26 00:00:00,,,,,,15.8,8403500,,,0,8403500.1919.1.26,4.4,1919
-52.7,47.56666666666667,2.5,-1.1,,2.5,,,,,27,,1,0.6,,NL,0,,,,ST JOHN'S,,1919-01-27 00:00:00,,,,,,17.4,8403500,,,0,8403500.1919.1.27,2.2,1919
-52.7,47.56666666666667,0,-4.4,,0,,,,,28,,1,-1.1,,NL,0,,,,ST JOHN'S,,1919-01-28 00:00:00,,,,,,19.1,8403500,,,0,8403500.1919.1.28,2.2,1919
-52.7,47.56666666666667,0,-7.8,,0,,,,,29,,1,-4.5,,NL,0,,,,ST JOHN'S,,1919-01-29 00:00:00,,,,,,22.5,8403500,,,0,8403500.1919.1.29,-1.1,1919
-52.7,47.56666666666667,0,-8.9,T,0,T,,,,30,,1,-6.4,,NL,0,,,,ST JOHN'S,,1919-01-30 00:00:00,,,,,,24.4,8403500,,,0,8403500.1919.1.30,-3.9,1919
-52.7,47.56666666666667,0,-11.1,,0,,,,,31,,1,-6.4,,NL,0,,,,ST JOHN'S,,1919-01-31 00:00:00,,,,,,24.4,8403500,,,0,8403500.1919.1.31,-1.7,1919
-52.7,47.56666666666667,2.5,-7.8,,2.5,,,,,1,,2,-4.5,,NL,0,,,,ST JOHN'S,,1919-02-01 00:00:00,,,,,,22.5,8403500,,,0,8403500.1919.2.1,-1.1,1919
-52.7,47.56666666666667,7.6,-5,,7.6,,,,,2,,2,-3.1,,NL,0,,,,ST JOHN'S,,1919-02-02 00:00:00,,,,,,21.1,8403500,,,0,8403500.1919.2.2,-1.1,1919
-52.7,47.56666666666667,0,-8.3,,0,,,,,3,,2,-5.3,,NL,0,,,,ST JOHN'S,,1919-02-03 00:00:00,,,,,,23.3,8403500,,,0,8403500.1919.2.3,-2.2,1919
-52.7,47.56666666666667,5.1,-10,,5.1,,,,,4,,2,-5.6,,NL,0,,,,ST JOHN'S,,1919-02-04 00:00:00,,,,,,23.6,8403500,,,0,8403500.1919.2.4,-1.1,1919
-52.7,47.56666666666667,0,-4.4,,0,,,,,5,,2,-1.9,,NL,0,,,,ST JOHN'S,,1919-02-05 00:00:00,,,,,,19.9,8403500,,,0,8403500.1919.2.5,0.6,1919
-52.7,47.56666666666667,0,-4.4,,0,,,,,6,,2,-1.1,,NL,0,,,,ST JOHN'S,,1919-02-06 00:00:00,,,,,,19.1,8403500,,,0,8403500.1919.2.6,2.2,1919
-52.7,47.56666666666667,0,-3.3,T,0,T,,,,7,,2,-1.1,,NL,0,,,,ST JOHN'S,,1919-02-07 00:00:00,,,,,,19.1,8403500,,,0,8403500.1919.2.7,1.1,1919
-52.7,47.56666666666667,0,-6.7,T,0,T,,,,8,,2,-4.5,,NL,0,,,,ST JOHN'S,,1919-02-08 00:00:00,,,,,,22.5,8403500,,,0,8403500.1919.2.8,-2.2,1919
-52.7,47.56666666666667,0,-6.7,,0,,,,,9,,2,-3.9,,NL,0,,,,ST JOHN'S,,1919-02-09 00:00:00,,,,,,21.9,8403500,,,0,8403500.1919.2.9,-1.1,1919
-52.7,47.56666666666667,2.5,-9.4,,2.5,,,,,10,,2,-6.4,,NL,0,,,,ST JOHN'S,,1919-02-10 00:00:00,,,,,,24.4,8403500,,,0,8403500.1919.2.10,-3.3,1919
-52.7,47.56666666666667,5.1,-6.7,,10.2,,,,,11,,2,-1.2,,NL,5.1,,,,ST JOHN'S,,1919-02-11 00:00:00,,,,,,19.2,8403500,,,0,8403500.1919.2.11,4.4,1919
-52.7,47.56666666666667,2.5,-2.2,,14,,,,,12,,2,0,,NL,11.4,,,,ST JOHN'S,,1919-02-12 00:00:00,,,,,,18,8403500,,,0,8403500.1919.2.12,2.2,1919
-52.7,47.56666666666667,0,-6.1,,0,,,,,13,,2,-3.9,,NL,0,,,,ST JOHN'S,,1919-02-13 00:00:00,,,,,,21.9,8403500,,,0,8403500.1919.2.13,-1.7,1919
-52.7,47.56666666666667,0,-5,,0,,,,,14,,2,-2.5,,NL,0,,,,ST JOHN'S,,1919-02-14 00:00:00,,,,,,20.5,8403500,,,0,8403500.1919.2.14,0,1919
-52.7,47.56666666666667,0,-4.4,,0,,,,,15,,2,-1.7,,NL,0,,,,ST JOHN'S,,1919-02-15 00:00:00,,,,,,19.7,8403500,,,0,8403500.1919.2.15,1.1,1919
-52.7,47.56666666666667,2.5,-3.9,,2.5,,,,,16,,2,-2.5,,NL,0,,,,ST JOHN'S,,1919-02-16 00:00:00,,,,,,20.5,8403500,,,0,8403500.1919.2.16,-1.1,1919
-52.7,47.56666666666667,0,-3.3,,0,,,,,17,,2,-0.8,,NL,0,,,,ST JOHN'S,,1919-02-17 00:00:00,,,,,,18.8,8403500,,,0,8403500.1919.2.17,1.7,1919
-52.7,47.56666666666667,0,-2.8,,14.2,,,,,18,,2,-0.3,,NL,14.2,,,,ST JOHN'S,,1919-02-18 00:00:00,,,,,,18.3,8403500,,,0,8403500.1919.2.18,2.2,1919
-52.7,47.56666666666667,0,-3.3,,2.5,,,,,19,,2,-0.8,,NL,2.5,,,,ST JOHN'S,,1919-02-19 00:00:00,,,,,,18.8,8403500,,,0,8403500.1919.2.19,1.7,1919
-52.7,47.56666666666667,5.1,-2.2,,5.1,,,,,20,,2,-0.8,,NL,0,,,,ST JOHN'S,,1919-02-20 00:00:00,,,,,,18.8,8403500,,,0,8403500.1919.2.20,0.6,1919
-52.7,47.56666666666667,0,-3.3,,0,,,,,21,,2,-1.7,,NL,0,,,,ST JOHN'S,,1919-02-21 00:00:00,,,,,,19.7,8403500,,,0,8403500.1919.2.21,0,1919
-52.7,47.56666666666667,0,-8.3,,0,,,,,22,,2,-5.3,,NL,0,,,,ST JOHN'S,,1919-02-22 00:00:00,,,,,,23.3,8403500,,,0,8403500.1919.2.22,-2.2,1919
-52.7,47.56666666666667,0,-10,,0,,,,,23,,2,-5.9,,NL,0,,,,ST JOHN'S,,1919-02-23 00:00:00,,,,,,23.9,8403500,,,0,8403500.1919.2.23,-1.7,1919
-52.7,47.56666666666667,0,-7.2,,4.1,,,,,24,,2,-3.1,,NL,4.1,,,,ST JOHN'S,,1919-02-24 00:00:00,,,,,,21.1,8403500,,,0,8403500.1919.2.24,1.1,1919
-52.7,47.56666666666667,2.5,-1.1,,5.1,,,,,25,,2,0.6,,NL,2.5,,,,ST JOHN'S,,1919-02-25 00:00:00,,,,,,17.4,8403500,,,0,8403500.1919.2.25,2.2,1919
-52.7,47.56666666666667,0,-2.2,,0,,,,,26,,2,0,,NL,0,,,,ST JOHN'S,,1919-02-26 00:00:00,,,,,,18,8403500,,,0,8403500.1919.2.26,2.2,1919
-52.7,47.56666666666667,5.1,-3.9,,5.1,,,,,27,,2,-2,,NL,0,,,,ST JOHN'S,,1919-02-27 00:00:00,,,,,,20,8403500,,,0,8403500.1919.2.27,0,1919
-52.7,47.56666666666667,0,-13.3,T,0,T,,,,28,,2,-10,,NL,0,,,,ST JOHN'S,,1919-02-28 00:00:00,,,,,,28,8403500,,,0,8403500.1919.2.28,-6.7,1919
-52.7,47.56666666666667,0,-13.9,T,0,T,,,,1,,3,-5.9,,NL,0,,,,ST JOHN'S,,1919-03-01 00:00:00,,,,,,23.9,8403500,,,0,8403500.1919.3.1,2.2,1919
-52.7,47.56666666666667,0,-1.1,,0,,,,,2,,3,1.7,,NL,0,,,,ST JOHN'S,,1919-03-02 00:00:00,,,,,,16.3,8403500,,,0,8403500.1919.3.2,4.4,1919
-52.7,47.56666666666667,0,-1.1,,0,,,,,3,,3,1.1,,NL,0,,,,ST JOHN'S,,1919-03-03 00:00:00,,,,,,16.9,8403500,,,0,8403500.1919.3.3,3.3,1919
-52.7,47.56666666666667,0,-3.3,T,0,T,,,,4,,3,-1.1,,NL,0,,,,ST JOHN'S,,1919-03-04 00:00:00,,,,,,19.1,8403500,,,0,8403500.1919.3.4,1.1,1919
-52.7,47.56666666666667,0,-5,,0,,,,,5,,3,-0.3,,NL,0,,,,ST JOHN'S,,1919-03-05 00:00:00,,,,,,18.3,8403500,,,0,8403500.1919.3.5,4.4,1919
-52.7,47.56666666666667,0,1.1,,3,,,,,6,,3,4.2,,NL,3,,,,ST JOHN'S,,1919-03-06 00:00:00,,,,,,13.8,8403500,,,0,8403500.1919.3.6,7.2,1919
-52.7,47.56666666666667,0,-7.8,,1.5,,,,,7,,3,-5,,NL,1.5,,,,ST JOHN'S,,1919-03-07 00:00:00,,,,,,23,8403500,,,0,8403500.1919.3.7,-2.2,1919
-52.7,47.56666666666667,0,-8.9,T,0,T,,,,8,,3,-5.6,,NL,0,,,,ST JOHN'S,,1919-03-08 00:00:00,,,,,,23.6,8403500,,,0,8403500.1919.3.8,-2.2,1919
-52.7,47.56666666666667,0,-13.3,,0,,,,,9,,3,-8.3,,NL,0,,,,ST JOHN'S,,1919-03-09 00:00:00,,,,,,26.3,8403500,,,0,8403500.1919.3.9,-3.3,1919
-52.7,47.56666666666667,5.1,-6.7,,21.6,,,,,10,,3,-1.2,,NL,16.5,,,,ST JOHN'S,,1919-03-10 00:00:00,,,,,,19.2,8403500,,,0,8403500.1919.3.10,4.4,1919
-52.7,47.56666666666667,0,-2.2,,1,,,,,11,,3,0.9,,NL,1,,,,ST JOHN'S,,1919-03-11 00:00:00,,,,,,17.1,8403500,,,0,8403500.1919.3.11,3.9,1919
-52.7,47.56666666666667,0,-3.3,,0,,,,,12,,3,-1.1,,NL,0,,,,ST JOHN'S,,1919-03-12 00:00:00,,,,,,19.1,8403500,,,0,8403500.1919.3.12,1.1,1919
-52.7,47.56666666666667,0,-7.8,T,0,T,,,,13,,3,-3.4,,NL,0,,,,ST JOHN'S,,1919-03-13 00:00:00,,,,,,21.4,8403500,,,0,8403500.1919.3.13,1.1,1919
-52.7,47.56666666666667,0,-11.1,,0,,,,,14,,3,-6.4,,NL,0,,,,ST JOHN'S,,1919-03-14 00:00:00,,,,,,24.4,8403500,,,0,8403500.1919.3.14,-1.7,1919
-52.7,47.56666666666667,0,-13.9,,0,,,,,15,,3,-8.9,,NL,0,,,,ST JOHN'S,,1919-03-15 00:00:00,,,,,,26.9,8403500,,,0,8403500.1919.3.15,-3.9,1919
-52.7,47.56666666666667,0,-14.4,,0,,,,,16,,3,-10.6,,NL,0,,,,ST JOHN'S,,1919-03-16 00:00:00,,,,,,28.6,8403500,,,0,8403500.1919.3.16,-6.7,1919
-52.7,47.56666666666667,0,-12.8,,0,,,,,17,,3,-8.6,,NL,0,,,,ST JOHN'S,,1919-03-17 00:00:00,,,,,,26.6,8403500,,,0,8403500.1919.3.17,-4.4,1919
-52.7,47.56666666666667,0,-11.1,,0,,,,,18,,3,-6.1,,NL,0,,,,ST JOHN'S,,1919-03-18 00:00:00,,,,,,24.1,8403500,,,0,8403500.1919.3.18,-1.1,1919
-52.7,47.56666666666667,0,-7.8,,7.6,,,,,19,,3,-3.4,,NL,7.6,,,,ST JOHN'S,,1919-03-19 00:00:00,,,,,,21.4,8403500,,,0,8403500.1919.3.19,1.1,1919
-52.7,47.56666666666667,0,0,,3,,,,,20,,3,1.1,,NL,3,,,,ST JOHN'S,,1919-03-20 00:00:00,,,,,,16.9,8403500,,,0,8403500.1919.3.20,2.2,1919
-52.7,47.56666666666667,0,-2.8,,0.3,,,,,21,,3,-0.9,,NL,0.3,,,,ST JOHN'S,,1919-03-21 00:00:00,,,,,,18.9,8403500,,,0,8403500.1919.3.21,1.1,1919
-52.7,47.56666666666667,0,-1.1,,4.6,,,,,22,,3,0.6,,NL,4.6,,,,ST JOHN'S,,1919-03-22 00:00:00,,,,,,17.4,8403500,,,0,8403500.1919.3.22,2.2,1919
-52.7,47.56666666666667,0,-1.1,,1,,,,,23,,3,0.6,,NL,1,,,,ST JOHN'S,,1919-03-23 00:00:00,,,,,,17.4,8403500,,,0,8403500.1919.3.23,2.2,1919
-52.7,47.56666666666667,0,0,,13.7,,,,,24,,3,2.8,,NL,13.7,,,,ST JOHN'S,,1919-03-24 00:00:00,,,,,,15.2,8403500,,,0,8403500.1919.3.24,5.6,1919
-52.7,47.56666666666667,0,0,,14.5,,,,,25,,3,2.2,,NL,14.5,,,,ST JOHN'S,,1919-03-25 00:00:00,,,,,,15.8,8403500,,,0,8403500.1919.3.25,4.4,1919
-52.7,47.56666666666667,0,0,,18.5,,,,,26,,3,1.4,,NL,18.5,,,,ST JOHN'S,,1919-03-26 00:00:00,,,,,,16.6,8403500,,,0,8403500.1919.3.26,2.8,1919
-52.7,47.56666666666667,0,-1.1,T,0,,,,,27,,3,1.1,,NL,0,,,,ST JOHN'S,,1919-03-27 00:00:00,,,,T,,16.9,8403500,,,0,8403500.1919.3.27,3.3,1919
-52.7,47.56666666666667,0,-3.9,T,0,T,,,,28,,3,-0.6,,NL,0,,,,ST JOHN'S,,1919-03-28 00:00:00,,,,,,18.6,8403500,,,0,8403500.1919.3.28,2.8,1919
