x,y,PROVINCE_CODE,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,LOCAL_YEAR,HEATING_DEGREE_DAYS_FLAG,LOCAL_DATE,ID,TOTAL_SNOW,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,STATION_NAME,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN,LOCAL_DAY,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY,DIRECTION_MAX_GUST,COOLING_DEGREE_DAYS_FLAG,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,MAX_TEMPERATURE,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG
-52.742777777777775,47.62222222222222,NL,,8403506,,3,2010,,2010-03-12 00:00:00,8403506.2010.3.12,3.8,0,-4.6,,ST JOHN'S A,,-3.3,0,21.3,,M,0,12,,,,0,,3,M,3.8,,-2,,
-52.742777777777775,47.62222222222222,NL,,8403506,,6,2010,,2010-03-13 00:00:00,8403506.2010.3.13,3.8,0,-7.2,,ST JOHN'S A,,-3.9,0,21.9,,M,0,13,,,,0,,3,M,3.8,,-0.5,,
-52.742777777777775,47.62222222222222,NL,,8403506,,6,2010,,2010-03-14 00:00:00,8403506.2010.3.14,0,0,-6.1,,ST JOHN'S A,,-0.7,32,18.7,,M,0,14,,E,,26,,3,M,0,,4.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,5,2010,,2010-03-15 00:00:00,8403506.2010.3.15,0,0,-2.6,,ST JOHN'S A,T,-0.9,48,18.9,,M,0,15,,E,,35,,3,M,0,T,0.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,5,2010,,2010-03-16 00:00:00,8403506.2010.3.16,0,0,-4.7,,ST JOHN'S A,,0.5,33,17.5,,M,0,16,,E,,27,,3,M,0,,5.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,3,2010,,2010-03-17 00:00:00,8403506.2010.3.17,0,0,-1.9,,ST JOHN'S A,,2,33,16,,M,0,17,,E,,30,,3,M,0,,5.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,2,2010,,2010-03-18 00:00:00,8403506.2010.3.18,0,0,-1.3,,ST JOHN'S A,,2.7,52,15.3,,M,0,18,,E,,22,,3,M,0,,6.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,2,2010,,2010-03-19 00:00:00,8403506.2010.3.19,0,0,-2.8,,ST JOHN'S A,T,1.7,33,16.3,,M,0,19,,E,,28,,3,M,0,T,6.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,2,2010,,2010-03-20 00:00:00,8403506.2010.3.20,1.8,0,-3.4,,ST JOHN'S A,,0.3,37,17.7,,M,1.2,20,,E,,26,,3,M,3,,3.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,2,2010,,2010-03-21 00:00:00,8403506.2010.3.21,0.4,0,-3.8,,ST JOHN'S A,,0.5,61,17.5,,M,0.8,21,,E,,28,,3,M,1.2,,4.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,2,2010,,2010-03-22 00:00:00,8403506.2010.3.22,0,0,-4.5,,ST JOHN'S A,T,-1.3,0,19.3,,M,0,22,,,,0,,3,M,0,T,2,,
-52.742777777777775,47.62222222222222,NL,,8403506,,2,2010,,2010-03-23 00:00:00,8403506.2010.3.23,0,0,-1.8,,ST JOHN'S A,,0.8,0,17.2,,M,0,23,,,,0,,3,M,0,,3.4,,
-52.742777777777775,47.62222222222222,NL,,8403506,,2,2010,,2010-03-24 00:00:00,8403506.2010.3.24,0,0,-1.5,,ST JOHN'S A,,-0.2,,18.2,,M,33.8,24,,M,,,,3,M,33.8,T,1.1,,M
-52.742777777777775,47.62222222222222,NL,,8403506,,1,2010,,2010-03-25 00:00:00,8403506.2010.3.25,0,0,0.6,,ST JOHN'S A,,2.3,44,15.7,,M,11,25,,E,,32,,3,M,11,,3.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,1,2010,,2010-03-26 00:00:00,8403506.2010.3.26,0,0,1.1,,ST JOHN'S A,T,5.8,41,12.2,,M,0,26,,E,,33,,3,M,0,,10.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-03-27 00:00:00,8403506.2010.3.27,10.6,0,-7,T,ST JOHN'S A,,0.2,46,17.8,,M,1,27,,E,,2,,3,M,9.4,,7.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,6,2010,,2010-03-28 00:00:00,8403506.2010.3.28,0.4,0,-9.7,,ST JOHN'S A,,-6.9,50,24.9,,M,0,28,,E,,36,,3,M,0.2,,-4.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,6,2010,,2010-03-29 00:00:00,8403506.2010.3.29,0,0,-9.4,,ST JOHN'S A,,-5.5,0,23.5,,M,0,29,,,,0,,3,M,0,,-1.6,,
-52.742777777777775,47.62222222222222,NL,,8403506,,4,2010,,2010-03-30 00:00:00,8403506.2010.3.30,0,0,-3.4,,ST JOHN'S A,,-0.2,41,18.2,,M,0,30,,E,,17,,3,M,0,,3.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,3,2010,,2010-03-31 00:00:00,8403506.2010.3.31,0,0,-0.1,,ST JOHN'S A,,2.1,0,15.9,,M,1.2,31,,,,0,,3,M,1.2,,4.2,,
-52.742777777777775,47.62222222222222,NL,,8403506,,2,2010,,2010-04-01 00:00:00,8403506.2010.4.1,0,0,0.4,,ST JOHN'S A,,1.2,32,16.8,,M,0.6,1,,E,,12,,4,M,0.6,,2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,1,2010,,2010-04-02 00:00:00,8403506.2010.4.2,0,0,0.9,,ST JOHN'S A,,8.3,0,9.7,,M,0.2,2,,,,0,,4,M,0.2,,15.7,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-03 00:00:00,8403506.2010.4.3,0,0,5.5,T,ST JOHN'S A,,9,48,9,,M,0,3,,E,,27,,4,M,0,,12.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-04 00:00:00,8403506.2010.4.4,0,0,-2,T,ST JOHN'S A,,1.9,0,16.1,,M,0,4,,,,0,,4,M,0,,5.8,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-05 00:00:00,8403506.2010.4.5,0,0,-2,T,ST JOHN'S A,,3.8,39,14.2,,M,0,5,,E,,23,,4,M,0,,9.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-06 00:00:00,8403506.2010.4.6,0,0,1,T,ST JOHN'S A,,3.2,50,14.8,,M,0,6,,E,,28,,4,M,0,,5.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-07 00:00:00,8403506.2010.4.7,0,0,-0.7,T,ST JOHN'S A,,3.3,50,14.7,,M,0,7,,E,,29,,4,M,0,,7.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-04-08 00:00:00,8403506.2010.4.8,0,0,-0.4,T,ST JOHN'S A,T,3.5,48,14.5,,M,0,8,,E,,33,,4,M,0,,7.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-09 00:00:00,8403506.2010.4.9,0,0,-1.3,,ST JOHN'S A,,3.3,50,14.7,,M,0,9,,E,,33,,4,M,0,,7.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-10 00:00:00,8403506.2010.4.10,0,0,-1,,ST JOHN'S A,,3.4,63,14.6,,M,2.6,10,,E,,19,,4,M,2.6,,7.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-04-11 00:00:00,8403506.2010.4.11,0,0,2,,ST JOHN'S A,T,6.2,65,11.8,,M,0,11,,E,,23,,4,M,0,,10.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-12 00:00:00,8403506.2010.4.12,0,0,-0.2,,ST JOHN'S A,,5.8,57,12.2,,M,0,12,,E,,26,,4,M,0,,11.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-13 00:00:00,8403506.2010.4.13,0,0,0.2,,ST JOHN'S A,,3.4,39,14.6,,M,15.4,13,,E,,34,,4,M,15.4,,6.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-14 00:00:00,8403506.2010.4.14,0.2,0,-2.2,,ST JOHN'S A,,-0.1,50,18.1,,M,0.2,14,,E,,36,,4,M,0.2,,2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-15 00:00:00,8403506.2010.4.15,5,0,-1.2,T,ST JOHN'S A,,-0.4,67,18.4,,M,8.8,15,,E,,3,,4,M,17,,0.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,2,2010,,2010-04-16 00:00:00,8403506.2010.4.16,0,0,0.1,,ST JOHN'S A,,2.7,70,15.3,,M,43.6,16,,E,,11,,4,M,43.6,,5.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-17 00:00:00,8403506.2010.4.17,0,0,3.2,T,ST JOHN'S A,,4.3,52,13.7,,M,0.2,17,,E,,11,,4,M,0.2,,5.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-04-18 00:00:00,8403506.2010.4.18,0,0,2.2,T,ST JOHN'S A,T,3.6,0,14.4,,M,0,18,,,,0,,4,M,0,,5,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-19 00:00:00,8403506.2010.4.19,0,0,0,T,ST JOHN'S A,,2.7,41,15.3,,M,23,19,,E,,13,,4,M,23,,5.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-20 00:00:00,8403506.2010.4.20,0,0,-0.1,,ST JOHN'S A,,1.9,67,16.1,,M,39,20,,E,,7,,4,M,39,,3.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-21 00:00:00,8403506.2010.4.21,1.2,0,1,,ST JOHN'S A,,2.3,48,15.7,,M,5.2,21,,E,,34,,4,M,6.4,,3.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-22 00:00:00,8403506.2010.4.22,0,0,1.7,,ST JOHN'S A,,4.5,44,13.5,,M,1.4,22,,E,,32,,4,M,1.4,,7.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-23 00:00:00,8403506.2010.4.23,0.4,0,0.3,,ST JOHN'S A,,4.1,41,13.9,,M,0.2,23,,E,,31,,4,M,0.6,,7.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-24 00:00:00,8403506.2010.4.24,2,0,0,,ST JOHN'S A,,1,48,17,,M,1.4,24,,E,,35,,4,M,3.4,,2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-25 00:00:00,8403506.2010.4.25,0,0,-1.7,,ST JOHN'S A,T,1.4,37,16.6,,M,0,25,,E,,35,,4,M,0,T,4.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-26 00:00:00,8403506.2010.4.26,0,0,-0.3,,ST JOHN'S A,,6,37,12,,M,0,26,,E,,26,,4,M,0,,12.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-27 00:00:00,8403506.2010.4.27,0.4,0,1.3,,ST JOHN'S A,,2.1,56,15.9,,M,10.8,27,,E,,11,,4,M,11.2,,2.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-28 00:00:00,8403506.2010.4.28,0,0,2.7,,ST JOHN'S A,,10,46,8,,M,3.4,28,,E,,22,,4,M,3.4,,17.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-29 00:00:00,8403506.2010.4.29,0,0,1.6,,ST JOHN'S A,,7,54,11,,M,1.6,29,,E,,17,,4,M,1.6,,12.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-04-30 00:00:00,8403506.2010.4.30,1,0,0.6,,ST JOHN'S A,,4.8,39,13.2,,M,4,30,,E,,22,,4,M,5,,8.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,2,2010,,2010-05-01 00:00:00,8403506.2010.5.1,3.2,0,0.1,,ST JOHN'S A,,2.3,44,15.7,,M,0.2,1,,E,,31,,5,M,3.4,,4.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-05-02 00:00:00,8403506.2010.5.2,0,0,0.6,,ST JOHN'S A,T,3.7,35,14.3,,M,0,2,,E,,36,,5,M,0,,6.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-03 00:00:00,8403506.2010.5.3,0,0,1.9,,ST JOHN'S A,,6.1,0,11.9,,M,1.2,3,,,,0,,5,M,1.2,,10.3,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-04 00:00:00,8403506.2010.5.4,0,0,1.6,,ST JOHN'S A,,3.7,57,14.3,,M,34.6,4,,E,,14,,5,M,34.6,,5.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-05 00:00:00,8403506.2010.5.5,0,0,2.4,,ST JOHN'S A,,4.9,59,13.1,,M,1.2,5,,,,31,,5,M,1.2,,7.3,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-06 00:00:00,8403506.2010.5.6,0,0,3.4,,ST JOHN'S A,,7.5,57,10.5,,M,1.4,6,,E,,30,,5,M,1.4,,11.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-07 00:00:00,8403506.2010.5.7,0,0,2.8,,ST JOHN'S A,,7.2,44,10.8,,M,6.8,7,,E,,25,,5,M,6.8,,11.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-05-08 00:00:00,8403506.2010.5.8,0,0,2.9,,ST JOHN'S A,T,8.1,52,9.9,,M,0,8,,E,,26,,5,M,0,,13.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-09 00:00:00,8403506.2010.5.9,0,0,4.3,,ST JOHN'S A,,9,76,9,,M,8.9,9,,E,,17,,5,M,8.9,,13.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-10 00:00:00,8403506.2010.5.10,0,0,2.3,,ST JOHN'S A,,6.5,35,11.5,,M,0.2,10,,E,,24,,5,M,0.2,,10.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-11 00:00:00,8403506.2010.5.11,0,0,1.6,,ST JOHN'S A,,5,0,13,,M,14,11,,,,0,,5,M,14,,8.3,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-12 00:00:00,8403506.2010.5.12,0,0,3,,ST JOHN'S A,,5.1,57,12.9,,M,5.8,12,,E,,17,,5,M,5.8,,7.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-13 00:00:00,8403506.2010.5.13,0,0,1.7,,ST JOHN'S A,,6.9,39,11.1,,M,0,13,,E,,23,,5,M,0,,12,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,2,2010,,2010-05-14 00:00:00,8403506.2010.5.14,5.7,0,0,,ST JOHN'S A,,1.1,46,16.9,,M,12,14,,E,,33,,5,M,17.7,,2.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-15 00:00:00,8403506.2010.5.15,0,0,2.1,,ST JOHN'S A,,3.8,50,14.2,,M,1.6,15,,E,,32,,5,M,1.6,,5.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-16 00:00:00,8403506.2010.5.16,0,0,1.5,,ST JOHN'S A,,4,41,14,,M,2.2,16,,E,,26,,5,M,2.2,,6.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-17 00:00:00,8403506.2010.5.17,0,0,0.2,,ST JOHN'S A,,3.5,57,14.5,,M,4.2,17,,E,,34,,5,M,4.2,,6.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-18 00:00:00,8403506.2010.5.18,0,0,0.2,,ST JOHN'S A,,4,52,14,,M,1.2,18,,E,,33,,5,M,1.2,,7.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-19 00:00:00,8403506.2010.5.19,0,0,-0.2,,ST JOHN'S A,,4.9,0,13.1,,M,0,19,,,,0,,5,M,0,,10,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-20 00:00:00,8403506.2010.5.20,0,0,5.5,,ST JOHN'S A,,11.2,69,6.8,,M,4.2,20,,E,,18,,5,M,4.2,,16.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-21 00:00:00,8403506.2010.5.21,0,0,0.7,,ST JOHN'S A,,7.1,50,10.9,,M,0.2,21,,E,,27,,5,M,0.2,T,13.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-22 00:00:00,8403506.2010.5.22,0,0,0.6,,ST JOHN'S A,,6.8,46,11.2,,M,0,22,,E,,26,,5,M,0,,12.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-23 00:00:00,8403506.2010.5.23,0,0,5.1,,ST JOHN'S A,,10.7,65,7.3,,M,1.5,23,,E,,27,,5,M,1.5,,16.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-24 00:00:00,8403506.2010.5.24,0,0,0.4,,ST JOHN'S A,,4.5,33,13.5,,M,9.4,24,,E,,1,,5,M,9.4,,8.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-25 00:00:00,8403506.2010.5.25,0,0,0.6,,ST JOHN'S A,,4.7,54,13.3,,M,0,25,,E,,35,,5,M,0,,8.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-26 00:00:00,8403506.2010.5.26,0,0,3,,ST JOHN'S A,,5.5,56,12.5,,M,0.4,26,,E,,29,,5,M,0.4,,7.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-27 00:00:00,8403506.2010.5.27,0,0,2,,ST JOHN'S A,,4.8,0,13.2,,M,2,27,,,,0,,5,M,2,,7.5,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-28 00:00:00,8403506.2010.5.28,0,0,1.6,,ST JOHN'S A,,3.9,0,14.1,,M,1.4,28,,,,0,,5,M,1.4,,6.2,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-29 00:00:00,8403506.2010.5.29,0,0,2.4,,ST JOHN'S A,,5.4,50,12.6,,M,3.8,29,,E,,34,,5,M,3.8,,8.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-30 00:00:00,8403506.2010.5.30,0,0,3.7,,ST JOHN'S A,,7.6,46,10.4,,M,2.2,30,,E,,11,,5,M,2.2,,11.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-05-31 00:00:00,8403506.2010.5.31,0,0,2.4,,ST JOHN'S A,,3.9,72,14.1,,M,34.9,31,,E,,36,,5,M,34.9,T,5.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-01 00:00:00,8403506.2010.6.1,0,0,2.4,,ST JOHN'S A,,6,59,12,,M,1.6,1,,E,,35,,6,M,1.6,,9.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-06-02 00:00:00,8403506.2010.6.2,0,0,0.8,,ST JOHN'S A,T,6.1,0,11.9,,M,0,2,,,,0,,6,M,0,,11.4,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-03 00:00:00,8403506.2010.6.3,0,0,0.9,,ST JOHN'S A,,7.4,33,10.6,,M,3,3,,E,,27,,6,M,3,,13.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-04 00:00:00,8403506.2010.6.4,0,0,4.8,,ST JOHN'S A,,7.3,76,10.7,,M,2.2,4,,E,,31,,6,M,2.2,,9.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-06-05 00:00:00,8403506.2010.6.5,0,0,4.7,,ST JOHN'S A,T,10.1,56,7.9,,M,0,5,,E,,31,,6,M,0,,15.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-06 00:00:00,8403506.2010.6.6,0,0,4,,ST JOHN'S A,,10.6,56,7.4,,M,7.8,6,,E,,15,,6,M,7.8,,17.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-07 00:00:00,8403506.2010.6.7,0,0,4.6,,ST JOHN'S A,,12,65,6,,M,30.4,7,,E,,23,,6,M,30.4,,19.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-08 00:00:00,8403506.2010.6.8,0,0,8.2,,ST JOHN'S A,,12.2,46,5.8,,M,1.6,8,,E,,23,,6,M,1.6,,16.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-06-09 00:00:00,8403506.2010.6.9,0,0,6.7,,ST JOHN'S A,T,10.4,0,7.6,,M,0,9,,,,0,,6,M,0,,14,,
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-06-10 00:00:00,8403506.2010.6.10,0,0,6.3,,ST JOHN'S A,T,10.4,48,7.6,,M,0,10,,E,,27,,6,M,0,,14.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-11 00:00:00,8403506.2010.6.11,0,0,7.5,,ST JOHN'S A,,14.5,56,3.5,,M,0,11,,E,,25,,6,M,0,,21.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-06-12 00:00:00,8403506.2010.6.12,0,0,8.1,,ST JOHN'S A,T,10.7,0,7.3,,M,0,12,,,,0,,6,M,0,,13.3,,
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-06-13 00:00:00,8403506.2010.6.13,0,0,4.4,,ST JOHN'S A,T,8,0,10,,M,0,13,,,,0,,6,M,0,,11.5,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-14 00:00:00,8403506.2010.6.14,0,0,5.5,,ST JOHN'S A,,9.7,35,8.3,,M,2.8,14,,E,,18,,6,M,2.8,,13.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-15 00:00:00,8403506.2010.6.15,0,0,4.6,,ST JOHN'S A,,9.5,72,8.5,,M,36,15,,E,,15,,6,M,36,,14.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-16 00:00:00,8403506.2010.6.16,0,0,4.3,,ST JOHN'S A,,6.6,69,11.4,,M,2.9,16,,E,,33,,6,M,2.9,,8.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-17 00:00:00,8403506.2010.6.17,0,0,3.7,,ST JOHN'S A,,10.8,41,7.2,,M,0,17,,E,,30,,6,M,0,,17.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-18 00:00:00,8403506.2010.6.18,0,0,7.2,,ST JOHN'S A,,11.9,41,6.1,,M,0.4,18,,E,,34,,6,M,0.4,,16.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-06-19 00:00:00,8403506.2010.6.19,0,0,5.6,,ST JOHN'S A,T,10.4,,7.6,,M,0,19,,M,,,,6,M,0,,15.2,,M
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-20 00:00:00,8403506.2010.6.20,0,0,11.1,,ST JOHN'S A,,17.6,59,0.4,,M,0,20,,E,,26,,6,M,0,,24,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-21 00:00:00,8403506.2010.6.21,0,0,4.9,,ST JOHN'S A,,11.9,33,6.1,,M,20,21,,E,,24,,6,M,20,,18.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-22 00:00:00,8403506.2010.6.22,0,0,3.3,,ST JOHN'S A,,6.1,39,11.9,,M,0.2,22,,E,,2,,6,M,0.2,,8.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-23 00:00:00,8403506.2010.6.23,0,0,6.5,,ST JOHN'S A,,14.5,56,3.5,,M,0,23,,E,,27,,6,M,0,,22.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-24 00:00:00,8403506.2010.6.24,0,0,8.1,,ST JOHN'S A,,12,52,6,,M,3,24,,E,,18,,6,M,3,,15.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-25 00:00:00,8403506.2010.6.25,0,0,10.4,,ST JOHN'S A,,15.1,52,2.9,,M,4.2,25,,E,,26,,6,M,4.2,,19.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-26 00:00:00,8403506.2010.6.26,0,0,9.9,,ST JOHN'S A,,15.5,44,2.5,,M,0,26,,E,,30,,6,M,0,,21.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-27 00:00:00,8403506.2010.6.27,0,0,10,,ST JOHN'S A,,13.9,44,4.1,,M,0.2,27,,E,,22,,6,M,0.2,,17.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-28 00:00:00,8403506.2010.6.28,0,0,8.2,,ST JOHN'S A,,13.3,0,4.7,,M,1.2,28,,,,0,,6,M,1.2,,18.4,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-29 00:00:00,8403506.2010.6.29,0,0,6.3,,ST JOHN'S A,,9.1,0,8.9,,M,2.4,29,,,,0,,6,M,2.4,,11.9,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-06-30 00:00:00,8403506.2010.6.30,0,0,6.5,,ST JOHN'S A,,8.9,39,9.1,,M,2.2,30,,E,,14,,6,M,2.2,,11.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-01 00:00:00,8403506.2010.7.1,0,0,6.6,,ST JOHN'S A,,12.3,0,5.7,,M,11.4,1,,,,0,,7,M,11.4,,17.9,,
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-07-02 00:00:00,8403506.2010.7.2,0,0,9.2,,ST JOHN'S A,T,13.7,32,4.3,,M,0,2,,E,,27,,7,M,0,,18.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-03 00:00:00,8403506.2010.7.3,0,0,9.6,,ST JOHN'S A,,15,0,3,,M,0,3,,,,0,,7,M,0,,20.4,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-04 00:00:00,8403506.2010.7.4,0,0,11.5,,ST JOHN'S A,,15.8,46,2.2,,M,0,4,,E,,24,,7,M,0,,20.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-05 00:00:00,8403506.2010.7.5,0,0,5.3,,ST JOHN'S A,,9,0,9,,M,2.2,5,,,,0,,7,M,2.2,,12.6,,
