"","Longitude..x.","Latitude..y.","Station.Name","Climate.ID","Date.Time","Year","Month","Day","Data.Quality","Max.Temp...C.","Max.Temp.Flag","Min.Temp...C.","Min.Temp.Flag","Mean.Temp...C.","Mean.Temp.Flag","Heat.Deg.Days...C.","Heat.Deg.Days.Flag","Cool.Deg.Days...C.","Cool.Deg.Days.Flag","Total.Rain..mm.","Total.Rain.Flag","Total.Snow..cm.","Total.Snow.Flag","Total.Precip..mm.","Total.Precip.Flag","Snow.on.Grnd..cm.","Snow.on.Grnd.Flag","Dir.of.Max.Gust..10s.deg.","Dir.of.Max.Gust.Flag","Spd.of.Max.Gust..km.h.","Spd.of.Max.Gust.Flag","date"
"2388",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-16",2015,7,16,NA,23.8,NA,13.3,NA,18.6,NA,0,NA,0.6,NA,0,"",0,"",0,"",NA,NA,27,NA,"41",NA,2015-07-16
"2389",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-17",2015,7,17,NA,18.3,NA,8.7,NA,13.5,NA,4.5,NA,0,NA,0,"T",0,"",0,"T",NA,NA,31,NA,"52",NA,2015-07-17
"2390",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-18",2015,7,18,NA,14.8,NA,7.9,NA,11.4,NA,6.6,NA,0,NA,0,"T",0,"",0,"T",NA,NA,32,NA,"57",NA,2015-07-18
"2391",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-19",2015,7,19,NA,11.2,NA,7.7,NA,9.5,NA,8.5,NA,0,NA,0,"T",0,"",0,"T",NA,NA,NA,NA,"<31",NA,2015-07-19
"2392",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-20",2015,7,20,NA,11.7,NA,7.5,NA,9.6,NA,8.4,NA,0,NA,4.4,"",0,"",4.4,"",NA,NA,9,NA,"41",NA,2015-07-20
"2393",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-21",2015,7,21,NA,11.3,NA,8.1,NA,9.7,NA,8.3,NA,0,NA,9.2,"",0,"",9.2,"",NA,NA,9,NA,"41",NA,2015-07-21
"2394",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-22",2015,7,22,NA,11.7,NA,8.2,NA,10,NA,8,NA,0,NA,26.1,"",0,"",26.1,"",NA,NA,9,NA,"57",NA,2015-07-22
"2395",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-23",2015,7,23,NA,18,NA,9.6,NA,13.8,NA,4.2,NA,0,NA,21.4,"",0,"",21.4,"",NA,NA,27,NA,"78",NA,2015-07-23
"2396",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-24",2015,7,24,NA,9.8,NA,6.3,NA,8.1,NA,9.9,NA,0,NA,3.8,"",0,"",3.8,"",NA,NA,32,NA,"63",NA,2015-07-24
"2397",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-25",2015,7,25,NA,9.7,NA,5.8,NA,7.8,NA,10.2,NA,0,NA,0.2,"",0,"",0.2,"",NA,NA,35,NA,"33",NA,2015-07-25
"2398",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-26",2015,7,26,NA,10.6,NA,6.5,NA,8.6,NA,9.4,NA,0,NA,0,"",0,"",0,"",NA,NA,NA,NA,"<31",NA,2015-07-26
"2399",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-27",2015,7,27,NA,18.2,NA,8.4,NA,13.3,NA,4.7,NA,0,NA,0,"",0,"",0,"",NA,NA,26,NA,"37",NA,2015-07-27
"2400",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-28",2015,7,28,NA,19.5,NA,7.7,NA,13.6,NA,4.4,NA,0,NA,0,"",0,"",0,"",NA,NA,28,NA,"35",NA,2015-07-28
"2401",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-29",2015,7,29,NA,16.4,NA,9.5,NA,13,NA,5,NA,0,NA,4.8,"",0,"",4.8,"",NA,NA,10,NA,"52",NA,2015-07-29
"2402",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-30",2015,7,30,NA,12.7,NA,9.1,NA,10.9,NA,7.1,NA,0,NA,14.6,"",0,"",14.6,"",NA,NA,9,NA,"78",NA,2015-07-30
"2403",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-07-31",2015,7,31,NA,14,NA,9,NA,11.5,NA,6.5,NA,0,NA,0.8,"",0,"",0.8,"",NA,NA,33,NA,"46",NA,2015-07-31
"2404",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-01",2015,8,1,NA,14.5,NA,9.4,NA,12,NA,6,NA,0,NA,2.6,"",0,"",2.6,"",NA,NA,15,NA,"41",NA,2015-08-01
"2405",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-02",2015,8,2,NA,27.1,NA,13.9,NA,20.5,NA,0,NA,2.5,NA,0.2,"",0,"",0.2,"",NA,NA,24,NA,"48",NA,2015-08-02
"2406",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-03",2015,8,3,NA,25.5,NA,13.1,NA,19.3,NA,0,NA,1.3,NA,0,"",0,"",0,"",NA,NA,28,NA,"56",NA,2015-08-03
"2407",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-04",2015,8,4,NA,22.2,NA,12.1,NA,17.2,NA,0.8,NA,0,NA,0,"",0,"",0,"",NA,NA,15,NA,"33",NA,2015-08-04
"2408",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-05",2015,8,5,NA,26.4,NA,12.1,NA,19.3,NA,0,NA,1.3,NA,0,"",0,"",0,"",NA,NA,22,NA,"46",NA,2015-08-05
"2409",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-06",2015,8,6,NA,23,NA,14.4,NA,18.7,NA,0,NA,0.7,NA,0.6,"",0,"",0.6,"",NA,NA,23,NA,"50",NA,2015-08-06
"2410",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-07",2015,8,7,NA,24.5,NA,10.8,NA,17.7,NA,0.3,NA,0,NA,0,"",0,"",0,"",NA,NA,24,NA,"59",NA,2015-08-07
"2411",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-08",2015,8,8,NA,18.9,NA,10.5,NA,14.7,NA,3.3,NA,0,NA,0,"T",0,"",0,"T",NA,NA,NA,NA,"<31",NA,2015-08-08
"2412",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-09",2015,8,9,NA,12.2,NA,9.8,NA,11,NA,7,NA,0,NA,1.4,"",0,"",1.4,"",NA,NA,6,NA,"39",NA,2015-08-09
"2413",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-10",2015,8,10,NA,26,NA,10.6,NA,18.3,NA,0,NA,0.3,NA,13.5,"",0,"",13.5,"",NA,NA,19,NA,"76",NA,2015-08-10
"2414",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-11",2015,8,11,NA,24.4,NA,11,NA,17.7,NA,0.3,NA,0,NA,0,"T",0,"",0,"T",NA,NA,27,NA,"48",NA,2015-08-11
"2415",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-12",2015,8,12,NA,21,NA,10.2,NA,15.6,NA,2.4,NA,0,NA,2.4,"",0,"",2.4,"",NA,NA,23,NA,"41",NA,2015-08-12
"2416",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-13",2015,8,13,NA,25.4,NA,20.4,NA,22.9,NA,0,NA,4.9,NA,2.4,"",0,"",2.4,"",NA,NA,24,NA,"59",NA,2015-08-13
"2417",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-14",2015,8,14,NA,22.5,NA,16,NA,19.3,NA,0,NA,1.3,NA,8.4,"",0,"",8.4,"",NA,NA,23,NA,"52",NA,2015-08-14
"2418",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-15",2015,8,15,NA,25.7,NA,15.3,NA,20.5,NA,0,NA,2.5,NA,0,"",0,"",0,"",NA,NA,24,NA,"54",NA,2015-08-15
"2419",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-16",2015,8,16,NA,24.9,NA,16,NA,20.5,NA,0,NA,2.5,NA,0,"",0,"",0,"",NA,NA,24,NA,"46",NA,2015-08-16
"2420",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-17",2015,8,17,NA,21.8,NA,12.8,NA,17.3,NA,0.7,NA,0,NA,0,"",0,"",0,"",NA,NA,26,NA,"46",NA,2015-08-17
"2421",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-18",2015,8,18,NA,27.3,NA,12.9,NA,20.1,NA,0,NA,2.1,NA,0,"",0,"",0,"",NA,NA,25,NA,"46",NA,2015-08-18
"2422",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-19",2015,8,19,NA,17.4,NA,12.1,NA,14.8,NA,3.2,NA,0,NA,0,"",0,"",0,"",NA,NA,NA,NA,"<31",NA,2015-08-19
"2423",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-20",2015,8,20,NA,18,NA,12.3,NA,15.2,NA,2.8,NA,0,NA,0,"T",0,"",0,"T",NA,NA,24,NA,"33",NA,2015-08-20
"2424",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-21",2015,8,21,NA,25.2,NA,14.8,NA,20,NA,0,NA,2,NA,0,"T",0,"",0,"T",NA,NA,26,NA,"57",NA,2015-08-21
"2425",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-22",2015,8,22,NA,26.9,NA,17.5,NA,22.2,NA,0,NA,4.2,NA,0,"",0,"",0,"",NA,NA,24,NA,"52",NA,2015-08-22
"2426",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-23",2015,8,23,NA,23.4,NA,18.3,NA,20.9,NA,0,NA,2.9,NA,2.6,"",0,"",2.6,"",NA,NA,24,NA,"50",NA,2015-08-23
"2427",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-24",2015,8,24,NA,21.4,NA,13.7,NA,17.6,NA,0.4,NA,0,NA,0.6,"",0,"",0.6,"",NA,NA,12,NA,"32",NA,2015-08-24
"2428",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-25",2015,8,25,NA,15.2,NA,10.4,NA,12.8,NA,5.2,NA,0,NA,1.8,"",0,"",1.8,"",NA,NA,10,NA,"39",NA,2015-08-25
"2429",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-26",2015,8,26,NA,17.7,NA,10.1,NA,13.9,NA,4.1,NA,0,NA,0,"",0,"",0,"",NA,NA,NA,NA,"<31",NA,2015-08-26
"2430",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-27",2015,8,27,NA,22.2,NA,10,NA,16.1,NA,1.9,NA,0,NA,0,"",0,"",0,"",NA,NA,26,NA,"41",NA,2015-08-27
"2431",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-28",2015,8,28,NA,22.1,NA,11.4,NA,16.8,NA,1.2,NA,0,NA,12.2,"",0,"",12.2,"",NA,NA,17,NA,"52",NA,2015-08-28
"2432",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-29",2015,8,29,NA,23.7,NA,13.1,NA,18.4,NA,0,NA,0.4,NA,0,"",0,"",0,"",NA,NA,27,NA,"37",NA,2015-08-29
"2433",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-30",2015,8,30,NA,23.1,NA,12.4,NA,17.8,NA,0.2,NA,0,NA,0,"",0,"",0,"",NA,NA,23,NA,"35",NA,2015-08-30
"2434",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-08-31",2015,8,31,NA,22.5,NA,15.5,NA,19,NA,0,NA,1,NA,0,"",0,"",0,"",NA,NA,22,NA,"41",NA,2015-08-31
"2435",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-01",2015,9,1,NA,21.1,NA,10.1,NA,15.6,NA,2.4,NA,0,NA,2.9,"",0,"",2.9,"",NA,NA,34,NA,"63",NA,2015-09-01
"2436",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-02",2015,9,2,NA,11,NA,6.7,NA,8.9,NA,9.1,NA,0,NA,0.7,"",0,"",0.7,"",NA,NA,34,NA,"57",NA,2015-09-02
"2437",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-03",2015,9,3,NA,22.4,NA,8.6,NA,15.5,NA,2.5,NA,0,NA,0,"T",0,"",0,"T",NA,NA,23,NA,"48",NA,2015-09-03
"2438",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-04",2015,9,4,NA,15.2,NA,6.6,NA,10.9,NA,7.1,NA,0,NA,0,"",0,"",0,"",NA,NA,29,NA,"52",NA,2015-09-04
"2439",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-05",2015,9,5,NA,16.8,NA,6.3,NA,11.6,NA,6.4,NA,0,NA,0.4,"",0,"",0.4,"",NA,NA,25,NA,"65",NA,2015-09-05
"2440",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-06",2015,9,6,NA,16.7,NA,5.5,NA,11.1,NA,6.9,NA,0,NA,0,"",0,"",0,"",NA,NA,28,NA,"43",NA,2015-09-06
"2441",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-07",2015,9,7,NA,23.3,NA,9.9,NA,16.6,NA,1.4,NA,0,NA,4,"",0,"",4,"",NA,NA,24,NA,"72",NA,2015-09-07
"2442",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-08",2015,9,8,NA,11.8,NA,2.2,NA,7,NA,11,NA,0,NA,2.4,"",0,"",2.4,"",NA,NA,3,NA,"46",NA,2015-09-08
"2443",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-09",2015,9,9,NA,14.8,NA,1.7,NA,8.3,NA,9.7,NA,0,NA,0,"",0,"",0,"",NA,NA,19,NA,"35",NA,2015-09-09
"2444",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-10",2015,9,10,NA,22,NA,12,NA,17,NA,1,NA,0,NA,0.2,"",0,"",0.2,"",NA,NA,27,NA,"54",NA,2015-09-10
"2445",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-11",2015,9,11,NA,22.1,NA,12.1,NA,17.1,NA,0.9,NA,0,NA,0.4,"",0,"",0.4,"",NA,NA,24,NA,"37",NA,2015-09-11
"2446",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-12",2015,9,12,NA,15.5,NA,11.7,NA,13.6,NA,4.4,NA,0,NA,5.2,"",0,"",5.2,"",NA,NA,7,NA,"41",NA,2015-09-12
"2447",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-13",2015,9,13,NA,25.5,NA,11.4,NA,18.5,NA,0,NA,0.5,NA,0,"T",0,"",0,"T",NA,NA,34,NA,"41",NA,2015-09-13
"2448",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-14",2015,9,14,NA,17.2,NA,10.7,NA,14,NA,4,NA,0,NA,15.8,"",0,"",15.8,"",NA,NA,14,NA,"50",NA,2015-09-14
"2449",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-15",2015,9,15,NA,18.7,NA,12.3,NA,15.5,NA,2.5,NA,0,NA,67,"",0,"",67,"",NA,NA,14,NA,"46",NA,2015-09-15
"2450",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-16",2015,9,16,NA,14.2,NA,6.8,NA,10.5,NA,7.5,NA,0,NA,23.6,"",0,"",23.6,"",NA,NA,32,NA,"85",NA,2015-09-16
"2451",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-17",2015,9,17,NA,15.2,NA,6.6,NA,10.9,NA,7.1,NA,0,NA,0.8,"",0,"",0.8,"",NA,NA,33,NA,"70",NA,2015-09-17
"2452",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-18",2015,9,18,NA,15.3,NA,4.8,NA,10.1,NA,7.9,NA,0,NA,0.6,"",0,"",0.6,"",NA,NA,2,NA,"35",NA,2015-09-18
"2453",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-19",2015,9,19,NA,22.8,NA,5.5,NA,14.2,NA,3.8,NA,0,NA,0,"T",0,"",0,"T",NA,NA,23,NA,"43",NA,2015-09-19
"2454",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-20",2015,9,20,NA,22.5,NA,13.1,NA,17.8,NA,0.2,NA,0,NA,0,"",0,"",0,"",NA,NA,24,NA,"54",NA,2015-09-20
"2455",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-21",2015,9,21,NA,19,NA,6.2,NA,12.6,NA,5.4,NA,0,NA,35.3,"",0,"",35.3,"",NA,NA,20,NA,"50",NA,2015-09-21
"2456",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-22",2015,9,22,NA,14.9,NA,4.6,NA,9.8,NA,8.2,NA,0,NA,0,"",0,"",0,"",NA,NA,7,NA,"43",NA,2015-09-22
"2457",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-23",2015,9,23,NA,20.3,NA,4.2,NA,12.3,NA,5.7,NA,0,NA,0,"",0,"",0,"",NA,NA,25,NA,"41",NA,2015-09-23
"2458",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-24",2015,9,24,NA,20.1,NA,7.3,NA,13.7,NA,4.3,NA,0,NA,0,"",0,"",0,"",NA,NA,28,NA,"44",NA,2015-09-24
"2459",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-25",2015,9,25,NA,12.6,NA,3.5,NA,8.1,NA,9.9,NA,0,NA,0,"",0,"",0,"",NA,NA,29,NA,"67",NA,2015-09-25
"2460",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-26",2015,9,26,NA,9.7,NA,1.3,NA,5.5,NA,12.5,NA,0,NA,3.4,"",0.2,"",3.6,"",NA,NA,30,NA,"52",NA,2015-09-26
"2461",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-27",2015,9,27,NA,12.1,NA,1,NA,6.6,NA,11.4,NA,0,NA,0.5,"",0,"",0.5,"",NA,NA,26,NA,"63",NA,2015-09-27
"2462",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-28",2015,9,28,NA,18.6,NA,12.1,NA,15.4,NA,2.6,NA,0,NA,0,"",0,"",0,"",NA,NA,26,NA,"74",NA,2015-09-28
"2463",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-29",2015,9,29,NA,23,NA,12.3,NA,17.7,NA,0.3,NA,0,NA,0,"",0,"",0,"",NA,NA,27,NA,"50",NA,2015-09-29
"2464",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-09-30",2015,9,30,NA,23.6,NA,14.4,NA,19,NA,0,NA,1,NA,0,"",0,"",0,"",NA,NA,24,NA,"44",NA,2015-09-30
"2465",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-01",2015,10,1,NA,22.8,NA,15.8,NA,19.3,NA,0,NA,1.3,NA,0.2,"",0,"",0.2,"",NA,NA,23,NA,"48",NA,2015-10-01
"2466",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-02",2015,10,2,NA,16.9,NA,5.8,NA,11.4,NA,6.6,NA,0,NA,19.6,"",0,"",19.6,"",NA,NA,23,NA,"52",NA,2015-10-02
"2467",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-03",2015,10,3,NA,6.6,NA,4.5,NA,5.6,NA,12.4,NA,0,NA,0.2,"",0,"",0.2,"",NA,NA,36,NA,"48",NA,2015-10-03
"2468",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-04",2015,10,4,NA,8,NA,1.6,NA,4.8,NA,13.2,NA,0,NA,0,"",0,"",0,"",NA,NA,35,NA,"52",NA,2015-10-04
"2469",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-05",2015,10,5,NA,14.7,NA,2.4,NA,8.6,NA,9.4,NA,0,NA,0,"",0,"",0,"",NA,NA,26,NA,"39",NA,2015-10-05
"2470",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-06",2015,10,6,NA,17.3,NA,6.6,NA,12,NA,6,NA,0,NA,0,"",0,"",0,"",NA,NA,28,NA,"41",NA,2015-10-06
"2471",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-07",2015,10,7,NA,9.9,NA,6.6,NA,8.3,NA,9.7,NA,0,NA,0.4,"",0,"",0.4,"",NA,NA,NA,NA,"<31",NA,2015-10-07
"2472",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-08",2015,10,8,NA,15.9,NA,5.1,NA,10.5,NA,7.5,NA,0,NA,0.4,"",0,"",0.4,"",NA,NA,24,NA,"44",NA,2015-10-08
"2473",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-09",2015,10,9,NA,11.2,NA,3.7,NA,7.5,NA,10.5,NA,0,NA,0,"",0,"",0,"",NA,NA,27,NA,"37",NA,2015-10-09
"2474",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-10",2015,10,10,NA,14.9,NA,3.1,NA,9,NA,9,NA,0,NA,16,"",0,"",16,"",NA,NA,17,NA,"95",NA,2015-10-10
"2475",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-11",2015,10,11,NA,9.2,NA,2.8,NA,6,NA,12,NA,0,NA,0,"",0,"",0,"",NA,NA,28,NA,"72",NA,2015-10-11
"2476",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-12",2015,10,12,NA,13.4,NA,5.2,NA,9.3,NA,8.7,NA,0,NA,2.4,"",0,"",2.4,"",NA,NA,24,NA,"46",NA,2015-10-12
"2477",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-13",2015,10,13,NA,16,NA,7.2,NA,11.6,NA,6.4,NA,0,NA,8,"",0,"",8,"",NA,NA,15,NA,"56",NA,2015-10-13
"2478",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-14",2015,10,14,NA,23.7,NA,11.8,NA,17.8,NA,0.2,NA,0,NA,1,"",0,"",1,"",NA,NA,22,NA,"54",NA,2015-10-14
"2479",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-15",2015,10,15,NA,18.5,NA,8.6,NA,13.6,NA,4.4,NA,0,NA,2.8,"",0,"",2.8,"",NA,NA,16,NA,"37",NA,2015-10-15
"2480",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-16",2015,10,16,NA,11,NA,3.2,NA,7.1,NA,10.9,NA,0,NA,0.4,"",0,"",0.4,"",NA,NA,17,NA,"35",NA,2015-10-16
"2481",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-17",2015,10,17,NA,12.9,NA,2,NA,7.5,NA,10.5,NA,0,NA,11,"",0,"",11,"",NA,NA,24,NA,"46",NA,2015-10-17
"2482",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-18",2015,10,18,NA,11.4,NA,0.8,NA,6.1,NA,11.9,NA,0,NA,5.7,"",0,"",5.7,"",NA,NA,27,NA,"57",NA,2015-10-18
"2483",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-19",2015,10,19,NA,6.7,NA,2.7,NA,4.7,NA,13.3,NA,0,NA,0,"",0,"",0,"",NA,NA,28,NA,"50",NA,2015-10-19
"2484",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-20",2015,10,20,NA,10.8,NA,2.5,NA,6.7,NA,11.3,NA,0,NA,3,"",0,"",3,"",NA,NA,21,NA,"63",NA,2015-10-20
"2485",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-21",2015,10,21,NA,10.6,NA,2.6,NA,6.6,NA,11.4,NA,0,NA,1.2,"",0,"",1.2,"",NA,NA,29,NA,"63",NA,2015-10-21
"2486",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-22",2015,10,22,NA,7.6,NA,2.1,NA,4.9,NA,13.1,NA,0,NA,0,"",0,"",0,"",NA,NA,30,NA,"54",NA,2015-10-22
"2487",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-23",2015,10,23,NA,13.4,NA,3.5,NA,8.5,NA,9.5,NA,0,NA,9.4,"",0,"",9.4,"",NA,NA,18,NA,"65",NA,2015-10-23
"2488",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-24",2015,10,24,NA,4.1,NA,-0.9,NA,1.6,NA,16.4,NA,0,NA,2.6,"",0,"",2.6,"",NA,NA,33,NA,"61",NA,2015-10-24
"2489",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-25",2015,10,25,NA,10.1,NA,-0.6,NA,4.8,NA,13.2,NA,0,NA,0,"",0,"",0,"",NA,NA,18,NA,"50",NA,2015-10-25
"2490",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-26",2015,10,26,NA,14.8,NA,0.6,NA,7.7,NA,10.3,NA,0,NA,4.7,"",0,"",4.7,"",NA,NA,34,NA,"59",NA,2015-10-26
"2491",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-27",2015,10,27,NA,2.8,NA,-0.9,NA,1,NA,17,NA,0,NA,0,"",1,"",1.4,"",1,NA,29,NA,"61",NA,2015-10-27
"2492",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-28",2015,10,28,NA,3.9,NA,-0.5,NA,1.7,NA,16.3,NA,0,NA,0,"",0,"",0,"",NA,NA,30,NA,"72",NA,2015-10-28
"2493",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-29",2015,10,29,NA,13.7,NA,-1.6,NA,6.1,NA,11.9,NA,0,NA,9.6,"",0,"",9.6,"",NA,NA,18,NA,"83",NA,2015-10-29
"2494",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-30",2015,10,30,NA,16.8,NA,5,NA,10.9,NA,7.1,NA,0,NA,11.4,"",0,"",11.4,"",NA,NA,25,NA,"78",NA,2015-10-30
"2495",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-10-31",2015,10,31,NA,6.1,NA,2.7,NA,4.4,NA,13.6,NA,0,NA,0.2,"",0,"",0.2,"",NA,NA,28,NA,"82",NA,2015-10-31
"2496",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-11-01",2015,11,1,NA,7.4,NA,1.5,NA,4.5,NA,13.5,NA,0,NA,2.4,"",0,"",2.4,"",NA,NA,30,NA,"43",NA,2015-11-01
"2497",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-11-02",2015,11,2,NA,11.9,NA,2.1,NA,7,NA,11,NA,0,NA,23,"",0,"",23,"",NA,NA,27,NA,"87",NA,2015-11-02
"2498",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-11-03",2015,11,3,NA,2.6,NA,-1.6,NA,0.5,NA,17.5,NA,0,NA,0.3,"",1.6,"",2.5,"",NA,NA,34,NA,"52",NA,2015-11-03
"2499",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-11-04",2015,11,4,NA,1.4,NA,-1.7,NA,-0.2,NA,18.2,NA,0,NA,0,"",0.4,"",0,"T",1,NA,34,NA,"37",NA,2015-11-04
"2500",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2015-11-05",2015,11,5,NA,1.5,NA,-2.2,NA,-0.4,NA,18.4,NA,0,NA,NA,"M",4.9,"",4.9,"",2,NA,31,NA,"54",NA,2015-11-05
